"lb" "ub" "rho"
29534001 29534100 6.121
29534601 29534700 68.354
29535001 29535100 46.929
29535101 29535200 52.03
29535301 29535400 59.172
29535401 29535500 43.869
29535501 29535600 13.263
29535901 29536000 101
29536001 29536100 37.747
29537401 29537500 99.98
29538501 29538600 0
29539101 29539200 101
29539701 29539800 20.404
29540501 29540600 15.303
29541201 29541300 0
29541501 29541600 11.222
29542901 29543000 0
29543301 29543400 91.818
29543401 29543500 76.515
29544801 29544900 96.919
29544901 29545000 27.545
29545001 29545100 29.586
29545301 29545400 17.343
29547101 29547200 17.343
29547901 29548000 44.889
29548401 29548500 10.202
29549101 29549200 33.667
29549401 29549500 101
29550201 29550300 2.04
29551901 29552000 45.909
29552201 29552300 1.02
29552401 29552500 56.111
29552501 29552600 101
29552601 29552700 101
29553601 29553700 18.364
29553801 29553900 11.222
29554201 29554300 0
29555001 29555100 34.687
29556601 29556700 32.646
29556701 29556800 70.394
29557301 29557400 29.586
29558101 29558200 24.485
29558301 29558400 51.01
29558701 29558800 22.444
29558801 29558900 28.566
29558901 29559000 6.121
29559101 29559200 9.182
29560101 29560200 30.606
29560201 29560300 84.677
29560301 29560400 22.444
29560801 29560900 0
29561101 29561200 1.02
29561501 29561600 28.566
29561701 29561800 0
29561901 29562000 42.848
29562401 29562500 89.778
29562801 29562900 61.212
29562901 29563000 82.636
29563701 29563800 27.545
29565201 29565300 51.01
29565701 29565800 17.343
29566201 29566300 2.04
29566601 29566700 2.04
29566801 29566900 42.848
29567901 29568000 36.727
29569601 29569700 28.566
29570001 29570100 26.525
29571401 29571500 23.465
29571801 29571900 33.667
29572601 29572700 99.98
29573001 29573100 64.273
29573301 29573400 46.929
29573801 29573900 76.515
29574001 29574100 39.788
29574601 29574700 40.808
29575701 29575800 2.04
29576101 29576200 23.465
29576301 29576400 46.929
29576501 29576600 17.343
29578101 29578200 27.545
29578201 29578300 34.687
29578701 29578800 2.04
29580101 29580200 2.04
29580801 29580900 0
29581701 29581800 101
29583201 29583300 37.747
29585001 29585100 101
29585301 29585400 23.465
29585701 29585800 14.283
29586301 29586400 0
29586701 29586800 47.949
29588101 29588200 54.071
29589301 29589400 17.343
29592201 29592300 22.444
29593501 29593600 52.03
29593601 29593700 3.061
29594701 29594800 3.061
29597601 29597700 44.889
29601401 29601500 3.061
29601501 29601600 0
29602601 29602700 72.434
29604401 29604500 7.141
29607601 29607700 0
29607801 29607900 24.485
29608301 29608400 51.01
29609901 29610000 1.02
29610201 29610300 46.929
29610601 29610700 21.424
29610701 29610800 82.636
29610801 29610900 25.505
29611801 29611900 17.343
29612201 29612300 22.444
29612601 29612700 97.939
29614701 29614800 3.061
29615701 29615800 45.909
29616501 29616600 34.687
29616701 29616800 49.99
29616801 29616900 49.99
29617901 29618000 25.505
29618001 29618100 25.505
29618101 29618200 97.939
29618201 29618300 101
29618401 29618500 2.04
29619501 29619600 0
29619601 29619700 58.152
29619901 29620000 2.04
29620101 29620200 61.212
29620901 29621000 99.98
29621801 29621900 87.737
29621901 29622000 2.04
29623301 29623400 16.323
29623601 29623700 49.99
29625001 29625100 44.889
29627201 29627300 87.737
29628101 29628200 2.04
29629701 29629800 42.848
29629801 29629900 79.576
29630201 29630300 23.465
29630501 29630600 3.061
29631201 29631300 101
29631801 29631900 94.879
29632401 29632500 0
29633701 29633800 37.747
29633801 29633900 26.525
29634401 29634500 6.121
29635101 29635200 76.515
29635301 29635400 12.242
29635701 29635800 101
29636301 29636400 2.04
29638201 29638300 63.253
29638401 29638500 41.828
29639201 29639300 35.707
29639501 29639600 20.404
29640701 29640800 45.909
29641001 29641100 3.061
29642201 29642300 26.525
29642401 29642500 7.141
29643301 29643400 18.364
29643501 29643600 54.071
29644601 29644700 36.727
29645001 29645100 72.434
29648901 29649000 2.04
29649001 29649100 99.98
29649101 29649200 33.667
29650901 29651000 2.04
29651901 29652000 22.444
29654001 29654100 95.899
29654401 29654500 52.03
29654601 29654700 10.202
29654701 29654800 34.687
29655801 29655900 10.202
29656801 29656900 57.131
29656901 29657000 2.04
29657001 29657100 101
29657501 29657600 0
29657701 29657800 0
29658201 29658300 68.354
29658701 29658800 98.96
29659201 29659300 17.343
29659301 29659400 2.04
29659701 29659800 18.364
29660001 29660100 33.667
29661401 29661500 38.768
29662001 29662100 24.485
29662401 29662500 20.404
29662501 29662600 26.525
29662801 29662900 101
29664101 29664200 26.525
29665401 29665500 38.768
29666601 29666700 0
29669601 29669700 60.192
29669701 29669800 82.636
29671701 29671800 44.889
29672101 29672200 0
29673501 29673600 87.737
29673701 29673800 9.182
29674201 29674300 25.505
29674501 29674600 34.687
29674701 29674800 45.909
29675001 29675100 16.323
29675801 29675900 55.091
29677201 29677300 17.343
29677601 29677700 22.444
29678101 29678200 15.303
29678701 29678800 1.02
29679501 29679600 24.485
29680101 29680200 17.343
29680301 29680400 48.97
29681201 29681300 28.566
29681401 29681500 15.303
29682701 29682800 82.636
29682801 29682900 26.525
29682901 29683000 29.586
29683301 29683400 20.404
29684501 29684600 40.808
29685901 29686000 4.081
29686301 29686400 0
29686401 29686500 64.273
29687001 29687100 30.606
29689301 29689400 19.384
29689601 29689700 11.222
29690001 29690100 88.758
29690601 29690700 20.404
29693401 29693500 70.394
29693801 29693900 0
29695801 29695900 33.667
29696201 29696300 20.404
29697201 29697300 51.01
29702301 29702400 36.727
29702401 29702500 4.081
29702901 29703000 29.586
29703701 29703800 1.02
29704001 29704100 20.404
29705201 29705300 1.02
29706301 29706400 0
29707201 29707300 0
29707301 29707400 85.697
29709901 29710000 101
29710201 29710300 0
29710601 29710700 17.343
29711201 29711300 15.303
29711701 29711800 29.586
29714401 29714500 54.071
29715301 29715400 55.091
29716901 29717000 101
29717301 29717400 55.091
29717401 29717500 46.929
29717801 29717900 2.04
29717901 29718000 4.081
29719601 29719700 17.343
29721801 29721900 101
29722001 29722100 19.384
29722801 29722900 41.828
29722901 29723000 11.222
29723001 29723100 27.545
29723501 29723600 1.02
29723801 29723900 0
29727901 29728000 101
29729001 29729100 1.02
29729501 29729600 101
29730201 29730300 16.323
29730801 29730900 66.313
29730901 29731000 2.04
29731001 29731100 101
29731501 29731600 82.636
29732601 29732700 69.374
29732801 29732900 43.869
29732901 29733000 53.051
29734301 29734400 70.394
29735801 29735900 0
29736101 29736200 34.687
29736601 29736700 58.152
29737001 29737100 19.384
29738201 29738300 1.02
29738801 29738900 22.444
29739401 29739500 3.061
29739501 29739600 36.727
29740201 29740300 20.404
29740301 29740400 78.556
29740401 29740500 73.455
29741501 29741600 31.626
29741701 29741800 6.121
29742001 29742100 30.606
29744301 29744400 0
29746901 29747000 13.263
29747101 29747200 80.596
29747901 29748000 72.434
29748601 29748700 41.828
29748901 29749000 14.283
29749501 29749600 15.303
29750501 29750600 4.081
29750901 29751000 56.111
29751601 29751700 25.505
29756101 29756200 27.545
29757101 29757200 0
29757401 29757500 0
29757901 29758000 0
29758101 29758200 13.263
29758301 29758400 51.01
29759001 29759100 30.606
29760001 29760100 3.061
29760901 29761000 17.343
29764001 29764100 23.465
29766001 29766100 15.303
29766201 29766300 57.131
29766701 29766800 2.04
29767201 29767300 101
29768801 29768900 25.505
29769101 29769200 98.96
29769601 29769700 61.212
29770301 29770400 35.707
29772301 29772400 2.04
29776001 29776100 25.505
29776401 29776500 29.586
29776501 29776600 31.626
29777101 29777200 19.384
29777401 29777500 30.606
29778001 29778100 26.525
29778501 29778600 3.061
29778701 29778800 0
29779001 29779100 0
29779501 29779600 0
29781001 29781100 45.909
29782201 29782300 25.505
29782701 29782800 51.01
29782901 29783000 42.848
29783701 29783800 0
29784301 29784400 29.586
29784401 29784500 34.687
29785301 29785400 46.929
29785401 29785500 42.848
29785801 29785900 2.04
29786701 29786800 46.929
29787001 29787100 25.505
29787101 29787200 2.04
29789401 29789500 46.929
29789901 29790000 27.545
29790001 29790100 98.96
29790301 29790400 101
29790501 29790600 80.596
29790701 29790800 0
29791701 29791800 0
29791801 29791900 98.96
29792001 29792100 38.768
29792101 29792200 55.091
29792201 29792300 38.768
29793001 29793100 37.747
29793101 29793200 101
29794901 29795000 0
29795101 29795200 78.556
29795501 29795600 36.727
29795701 29795800 45.909
29795901 29796000 2.04
29796301 29796400 51.01
29796401 29796500 39.788
29796501 29796600 20.404
29797101 29797200 40.808
29797501 29797600 59.172
29797701 29797800 90.798
29799201 29799300 82.636
29799501 29799600 2.04
29799801 29799900 46.929
29800601 29800700 101
29800801 29800900 55.091
29803201 29803300 9.182
29804001 29804100 77.535
29804701 29804800 93.859
29806601 29806700 3.061
29807701 29807800 26.525
29807801 29807900 0
29808001 29808100 49.99
29808401 29808500 28.566
29810301 29810400 0
29810401 29810500 2.04
29811301 29811400 16.323
29812101 29812200 39.788
29813701 29813800 49.99
29814801 29814900 13.263
29815001 29815100 99.98
29815901 29816000 44.889
29816501 29816600 2.04
29816601 29816700 25.505
29816901 29817000 33.667
29817401 29817500 45.909
29818201 29818300 101
29819501 29819600 17.343
29819701 29819800 41.828
29821201 29821300 99.98
29821301 29821400 48.97
29822601 29822700 46.929
29824601 29824700 60.192
29825101 29825200 2.04
29825301 29825400 101
29825401 29825500 51.01
29825701 29825800 69.374
29826701 29826800 96.919
29826801 29826900 101
29827601 29827700 0
29828201 29828300 54.071
29828701 29828800 0
29828901 29829000 15.303
29829201 29829300 23.465
29830001 29830100 1.02
29831301 29831400 78.556
29831401 29831500 6.121
29831701 29831800 2.04
29832401 29832500 27.545
29832801 29832900 1.02
29833101 29833200 4.081
29834001 29834100 0
29834701 29834800 69.374
29836301 29836400 26.525
29836501 29836600 41.828
29838101 29838200 29.586
29838401 29838500 25.505
29838901 29839000 39.788
29839201 29839300 21.424
29839501 29839600 12.242
29840001 29840100 59.172
29840301 29840400 101
29841601 29841700 101
29842601 29842700 30.606
29843001 29843100 97.939
29843201 29843300 20.404
29844801 29844900 2.04
29844901 29845000 84.677
29846901 29847000 101
29847201 29847300 74.475
29847501 29847600 2.04
29847601 29847700 2.04
29848701 29848800 2.04
29849001 29849100 0
29852301 29852400 33.667
29852901 29853000 19.384
29853001 29853100 8.162
29853301 29853400 101
29853401 29853500 44.889
29853601 29853700 35.707
29855401 29855500 30.606
29856501 29856600 31.626
29857301 29857400 62.232
29857501 29857600 54.071
29857901 29858000 99.98
29858501 29858600 19.384
29859501 29859600 48.97
29860001 29860100 30.606
29861401 29861500 101
29862701 29862800 2.04
29863101 29863200 43.869
29864801 29864900 31.626
29865601 29865700 19.384
29865901 29866000 35.707
29866301 29866400 101
29866901 29867000 12.242
29867001 29867100 54.071
29868501 29868600 21.424
29870001 29870100 35.707
29870201 29870300 40.808
29872101 29872200 0
29872401 29872500 83.657
29872501 29872600 2.04
29873501 29873600 53.051
29873701 29873800 19.384
29874501 29874600 41.828
29875501 29875600 6.121
29875601 29875700 62.232
29875801 29875900 0
29875901 29876000 72.434
29877201 29877300 30.606
29877701 29877800 18.364
29878401 29878500 75.495
29878501 29878600 55.091
29880601 29880700 17.343
29881901 29882000 30.606
29882601 29882700 83.657
29882701 29882800 84.677
29884601 29884700 101
29885801 29885900 32.646
29886301 29886400 8.162
29887001 29887100 40.808
29887301 29887400 55.091
29887701 29887800 91.818
29891301 29891400 85.697
29892001 29892100 56.111
29892501 29892600 95.899
29892701 29892800 101
29893801 29893900 14.283
29894001 29894100 18.364
29894201 29894300 35.707
29894801 29894900 98.96
29894901 29895000 47.949
29895301 29895400 52.03
29896101 29896200 48.97
29896801 29896900 58.152
29897001 29897100 34.687
29897201 29897300 2.04
29897601 29897700 97.939
29898301 29898400 77.535
29898601 29898700 2.04
29898701 29898800 33.667
29899301 29899400 17.343
29905201 29905300 81.616
29905601 29905700 67.333
29905701 29905800 37.747
29906201 29906300 0
29906901 29907000 26.525
29907501 29907600 101
29908301 29908400 13.263
29909801 29909900 3.061
29910201 29910300 7.141
29911801 29911900 2.04
29912201 29912300 89.778
29912801 29912900 18.364
29915301 29915400 67.333
29915801 29915900 101
29916901 29917000 2.04
29919701 29919800 84.677
29919801 29919900 3.061
29921001 29921100 98.96
29921601 29921700 101
29922801 29922900 44.889
29923101 29923200 81.616
29923301 29923400 2.04
29925101 29925200 45.909
29925301 29925400 25.505
29925601 29925700 2.04
29925801 29925900 55.091
29926101 29926200 20.404
29928101 29928200 0
29928401 29928500 35.707
29929201 29929300 20.404
29929801 29929900 29.586
29930601 29930700 33.667
29931401 29931500 4.081
29932801 29932900 18.364
29933401 29933500 46.929
29933501 29933600 30.606
29934601 29934700 35.707
29935101 29935200 2.04
29936001 29936100 2.04
29937601 29937700 91.818
29937901 29938000 39.788
29939101 29939200 92.838
29939401 29939500 0
29940101 29940200 55.091
29940401 29940500 57.131
29941001 29941100 70.394
29941901 29942000 49.99
29944801 29944900 2.04
29945001 29945100 101
29945801 29945900 101
29948601 29948700 55.091
29949101 29949200 26.525
29949401 29949500 51.01
29951801 29951900 26.525
29952401 29952500 44.889
29953201 29953300 43.869
29953401 29953500 28.566
29953501 29953600 48.97
29955101 29955200 27.545
29955801 29955900 2.04
29957401 29957500 11.222
29958101 29958200 0
29958301 29958400 54.071
29959401 29959500 39.788
29960501 29960600 98.96
29961101 29961200 34.687
29961201 29961300 40.808
29961301 29961400 101
29961501 29961600 22.444
29962101 29962200 53.051
29962201 29962300 35.707
29964801 29964900 25.505
29965901 29966000 101
29966401 29966500 3.061
29966801 29966900 101
29966901 29967000 2.04
29967401 29967500 0
29967901 29968000 101
29969501 29969600 2.04
29969701 29969800 10.202
29970901 29971000 51.01
29972301 29972400 59.172
29973001 29973100 7.141
29975501 29975600 31.626
29976401 29976500 19.384
29977801 29977900 48.97
29979201 29979300 14.283
29979601 29979700 54.071
29981101 29981200 44.889
29983301 29983400 23.465
29983501 29983600 24.485
29985001 29985100 22.444
29985101 29985200 28.566
29985201 29985300 88.758
29985601 29985700 37.747
29985801 29985900 51.01
29986301 29986400 101
29986601 29986700 101
29986801 29986900 58.152
29988501 29988600 0
29989101 29989200 1.02
29989201 29989300 2.04
29989301 29989400 96.919
29989501 29989600 5.101
29990301 29990400 99.98
29991401 29991500 3.061
29992301 29992400 28.566
29992701 29992800 2.04
29995701 29995800 0
29997001 29997100 29.586
29998901 29999000 18.364
29999401 29999500 52.03
29999901 3e+07 5.101
30000001 30000100 48.97
30000801 30000900 21.424
30002301 30002400 13.263
30002701 30002800 13.263
30003001 30003100 21.424
30004601 30004700 21.424
30005001 30005100 1.02
30007701 30007800 0
30007801 30007900 19.384
30010001 30010100 3.061
30010301 30010400 43.869
30010601 30010700 1.02
30011601 30011700 6.121
30012201 30012300 38.768
30012501 30012600 96.919
30012701 30012800 45.909
30013201 30013300 3.061
30013501 30013600 0
30014701 30014800 35.707
30016401 30016500 0
30020301 30020400 5.101
30020601 30020700 10.202
30030301 30030400 94.879
30030401 30030500 37.747
30031501 30031600 51.01
30031601 30031700 93.859
30032101 30032200 55.091
30033701 30033800 0
30034601 30034700 2.04
30036301 30036400 43.869
30036701 30036800 101
30038101 30038200 4.081
30038501 30038600 41.828
30039601 30039700 45.909
30039901 30040000 11.222
30041001 30041100 52.03
30041501 30041600 23.465
30042001 30042100 40.808
30042601 30042700 15.303
30043701 30043800 48.97
30045701 30045800 57.131
30046701 30046800 3.061
30048401 30048500 74.475
30048701 30048800 33.667
30049101 30049200 39.788
30050001 30050100 3.061
30052301 30052400 101
30052801 30052900 34.687
30053301 30053400 38.768
30053501 30053600 0
30054001 30054100 4.081
30054401 30054500 97.939
30055401 30055500 36.727
30055501 30055600 1.02
30055601 30055700 17.343
30057401 30057500 89.778
30057601 30057700 0
30058001 30058100 45.909
30058101 30058200 59.172
30058401 30058500 3.061
30060501 30060600 46.929
30060801 30060900 11.222
30066301 30066400 51.01
30067801 30067900 27.545
30069001 30069100 2.04
30070101 30070200 69.374
30070301 30070400 21.424
30071001 30071100 28.566
30071301 30071400 3.061
30073101 30073200 26.525
30073401 30073500 81.616
30073801 30073900 0
30075401 30075500 62.232
30077201 30077300 8.162
30077901 30078000 5.101
30078001 30078100 44.889
30078101 30078200 1.02
30078401 30078500 1.02
30078601 30078700 9.182
30078901 30079000 41.828
30079201 30079300 51.01
30079901 30080000 58.152
30082501 30082600 0
30092301 30092400 2.04
30092601 30092700 57.131
30092801 30092900 47.949
30092901 30093000 19.384
30093901 30094000 47.949
30094001 30094100 21.424
30094601 30094700 51.01
30094701 30094800 0
30095101 30095200 62.232
30097001 30097100 14.283
30097401 30097500 101
30097901 30098000 13.263
30099401 30099500 8.162
30099701 30099800 4.081
30099901 30100000 82.636
30104601 30104700 21.424
30106901 30107000 101
30107401 30107500 51.01
30107701 30107800 44.889
30108401 30108500 3.061
30109201 30109300 101
30109301 30109400 58.152
30109501 30109600 12.242
30110301 30110400 44.889
30112901 30113000 36.727
30114901 30115000 47.949
30116401 30116500 95.899
30117001 30117100 60.192
30117801 30117900 26.525
30119501 30119600 18.364
30120301 30120400 25.505
30121701 30121800 71.414
30122501 30122600 0
30123601 30123700 1.02
30123901 30124000 0
30125201 30125300 31.626
30125501 30125600 101
30125701 30125800 45.909
30125901 30126000 51.01
30126301 30126400 0
30126501 30126600 18.364
30126901 30127000 54.071
30127801 30127900 61.212
30127901 30128000 30.606
30128001 30128100 22.444
30128301 30128400 53.051
30130401 30130500 26.525
30130601 30130700 0
30131701 30131800 38.768
30131801 30131900 32.646
30132101 30132200 1.02
30132201 30132300 2.04
30132401 30132500 21.424
30133101 30133200 87.737
30134501 30134600 65.293
30135801 30135900 59.172
30138101 30138200 35.707
30138201 30138300 70.394
30140701 30140800 4.081
30144101 30144200 92.838
30145001 30145100 16.323
30145201 30145300 57.131
30152201 30152300 69.374
30152901 30153000 2.04
30154501 30154600 4.081
30157901 30158000 93.859
30159101 30159200 38.768
30159601 30159700 52.03
30160101 30160200 11.222
30160401 30160500 42.848
30161001 30161100 89.778
30161401 30161500 30.606
30162701 30162800 41.828
30162801 30162900 24.485
30163101 30163200 51.01
30163201 30163300 31.626
30164801 30164900 21.424
30164901 30165000 0
30165601 30165700 17.343
30165701 30165800 40.808
30165801 30165900 0
30168301 30168400 18.364
30168401 30168500 16.323
30168901 30169000 26.525
30169101 30169200 38.768
30169201 30169300 20.404
30173101 30173200 2.04
30175101 30175200 31.626
30175901 30176000 6.121
30176201 30176300 0
30177201 30177300 0
30180201 30180300 3.061
30180401 30180500 99.98
30181301 30181400 0
30182101 30182200 3.061
30182301 30182400 10.202
30182401 30182500 20.404
30182501 30182600 25.505
30182601 30182700 2.04
30183001 30183100 0
30184701 30184800 29.586
30186801 30186900 5.101
30187601 30187700 101
30187801 30187900 11.222
30188601 30188700 0
30188901 30189000 101
30189601 30189700 22.444
30191201 30191300 16.323
30191601 30191700 0
30191901 30192000 27.545
30192301 30192400 15.303
30193901 30194000 16.323
30194001 30194100 2.04
30194101 30194200 39.788
30194901 30195000 7.141
30195901 30196000 0
30196901 30197000 19.384
30198501 30198600 9.182
30199601 30199700 1.02
30200301 30200400 43.869
30203801 30203900 43.869
30205301 30205400 14.283
30205901 30206000 40.808
30206001 30206100 34.687
30206301 30206400 66.313
30206401 30206500 28.566
30206901 30207000 21.424
30207001 30207100 24.485
30208101 30208200 88.758
30208601 30208700 0
30208901 30209000 54.071
30209201 30209300 71.414
30210501 30210600 78.556
30213901 30214000 0
30214101 30214200 33.667
30215101 30215200 0
30215301 30215400 20.404
30215601 30215700 23.465
30216001 30216100 4.081
30218201 30218300 3.061
30218601 30218700 0
30219301 30219400 0
30219401 30219500 19.384
30219701 30219800 16.323
30219801 30219900 68.354
30221301 30221400 2.04
30222201 30222300 18.364
30224101 30224200 44.889
30224701 30224800 3.061
30225401 30225500 42.848
30225601 30225700 82.636
30226501 30226600 20.404
30227301 30227400 20.404
30227401 30227500 16.323
30227801 30227900 0
30228401 30228500 45.909
30229101 30229200 1.02
30229601 30229700 0
30230901 30231000 51.01
30231101 30231200 28.566
30232301 30232400 1.02
30232501 30232600 25.505
30234001 30234100 33.667
30235301 30235400 16.323
30238001 30238100 0
30238201 30238300 48.97
30238301 30238400 8.162
30239201 30239300 37.747
30240101 30240200 16.323
30241301 30241400 2.04
30242101 30242200 26.525
30242501 30242600 65.293
30245001 30245100 0
30245201 30245300 28.566
30246101 30246200 67.333
30246501 30246600 0
30246701 30246800 43.869
30247601 30247700 1.02
30247801 30247900 24.485
30248401 30248500 35.707
30249801 30249900 40.808
30250001 30250100 16.323
30250301 30250400 51.01
30250701 30250800 19.384
30251701 30251800 28.566
30252401 30252500 42.848
30253401 30253500 40.808
30253501 30253600 26.525
30254801 30254900 25.505
30255001 30255100 37.747
30255601 30255700 61.212
30255701 30255800 101
30255901 30256000 99.98
30256401 30256500 9.182
30257801 30257900 101
30258101 30258200 25.505
30259201 30259300 101
30262201 30262300 18.364
30263701 30263800 66.313
30265701 30265800 59.172
30266201 30266300 60.192
30267201 30267300 101
30267401 30267500 101
30268801 30268900 48.97
30269001 30269100 3.061
30269901 30270000 101
30270901 30271000 31.626
30271301 30271400 13.263
30271801 30271900 23.465
30272301 30272400 0
30272601 30272700 0
30273001 30273100 101
30274201 30274300 95.899
30274501 30274600 101
30274701 30274800 23.465
30275601 30275700 48.97
30277001 30277100 4.081
30278601 30278700 20.404
30279601 30279700 0
30280201 30280300 4.081
30281501 30281600 45.909
30281601 30281700 101
30282501 30282600 0
30282901 30283000 29.586
30283401 30283500 30.606
30283601 30283700 6.121
30283701 30283800 88.758
30284201 30284300 101
30285601 30285700 13.263
30285701 30285800 80.596
30286701 30286800 97.939
30287501 30287600 29.586
30288701 30288800 89.778
30289001 30289100 48.97
30289601 30289700 18.364
30291401 30291500 30.606
30293001 30293100 59.172
30293401 30293500 80.596
30295301 30295400 88.758
30295601 30295700 18.364
30295701 30295800 5.101
30296901 30297000 1.02
30297701 30297800 8.162
30298401 30298500 64.273
30299601 30299700 4.081
30299801 30299900 22.444
30300501 30300600 0
30302101 30302200 71.414
30302701 30302800 33.667
30306401 30306500 101
30307101 30307200 29.586
30308001 30308100 7.141
30310601 30310700 37.747
30310901 30311000 32.646
30311101 30311200 26.525
30311201 30311300 43.869
30311601 30311700 19.384
30311801 30311900 13.263
30311901 30312000 15.303
30312301 30312400 45.909
30312901 30313000 101
30313301 30313400 30.606
30313501 30313600 43.869
30313801 30313900 101
30314401 30314500 25.505
30317801 30317900 20.404
30317901 30318000 38.768
30318601 30318700 3.061
30319301 30319400 40.808
30320101 30320200 2.04
30321301 30321400 0
30321701 30321800 43.869
30321801 30321900 79.576
30323701 30323800 2.04
30324901 30325000 39.788
30326501 30326600 55.091
30326601 30326700 66.313
30327701 30327800 3.061
30328301 30328400 83.657
30331201 30331300 68.354
30331501 30331600 33.667
30331701 30331800 65.293
30332001 30332100 46.929
30334001 30334100 1.02
30334501 30334600 2.04
30334601 30334700 38.768
30337601 30337700 0
30338101 30338200 0
30338201 30338300 0
30338301 30338400 51.01
30338401 30338500 2.04
30342101 30342200 51.01
30342601 30342700 59.172
30343001 30343100 89.778
30343101 30343200 8.162
30343401 30343500 4.081
30344701 30344800 25.505
30346801 30346900 37.747
30347101 30347200 1.02
30347601 30347700 74.475
30348401 30348500 26.525
30348601 30348700 16.323
30349701 30349800 77.535
30350101 30350200 52.03
30350701 30350800 17.343
30355001 30355100 14.283
30355801 30355900 17.343
30356001 30356100 48.97
30356201 30356300 24.485
30356901 30357000 26.525
30357601 30357700 2.04
30357701 30357800 12.242
30358501 30358600 51.01
30358701 30358800 22.444
30358801 30358900 31.626
30359701 30359800 13.263
30360301 30360400 86.717
30363901 30364000 7.141
30364101 30364200 46.929
30365601 30365700 0
30367001 30367100 40.808
30367801 30367900 10.202
30368401 30368500 23.465
30369701 30369800 3.061
30370101 30370200 60.192
30371701 30371800 22.444
30372501 30372600 11.222
30372701 30372800 46.929
30373201 30373300 3.061
30375101 30375200 51.01
30377101 30377200 9.182
30379801 30379900 27.545
30380101 30380200 0
30383301 30383400 17.343
30383601 30383700 13.263
30383801 30383900 27.545
30383901 30384000 14.283
30384001 30384100 14.283
30384101 30384200 0
30384701 30384800 4.081
30384801 30384900 78.556
30386801 30386900 16.323
30386901 30387000 43.869
30387101 30387200 0
30387501 30387600 1.02
30387801 30387900 99.98
30388001 30388100 25.505
30388301 30388400 0
30388601 30388700 25.505
30388901 30389000 1.02
30389101 30389200 51.01
30389601 30389700 0
30392901 30393000 0
30393001 30393100 3.061
30393401 30393500 36.727
30393701 30393800 101
30394301 30394400 23.465
30395301 30395400 0
30395401 30395500 42.848
30395501 30395600 0
30397301 30397400 16.323
30398301 30398400 4.081
30398601 30398700 101
30399001 30399100 94.879
30399901 30400000 25.505
30400201 30400300 21.424
30401301 30401400 101
30402901 30403000 36.727
30403201 30403300 27.545
30403701 30403800 61.212
30403801 30403900 0
30404101 30404200 0
30404601 30404700 36.727
30407001 30407100 33.667
30407801 30407900 0
30408201 30408300 97.939
30409001 30409100 31.626
30409401 30409500 44.889
30410601 30410700 45.909
30411101 30411200 51.01
30412601 30412700 54.071
30412701 30412800 34.687
30413101 30413200 101
30413301 30413400 91.818
30413401 30413500 39.788
30414901 30415000 47.949
30415801 30415900 42.848
30415901 30416000 0
30416201 30416300 20.404
30416401 30416500 10.202
30417201 30417300 44.889
30417501 30417600 52.03
30417701 30417800 0
30417801 30417900 56.111
30421501 30421600 101
30421901 30422000 58.152
30423301 30423400 21.424
30423601 30423700 88.758
30423901 30424000 2.04
30425301 30425400 85.697
30425601 30425700 101
30427201 30427300 54.071
30427501 30427600 2.04
30428301 30428400 39.788
30428701 30428800 101
30429401 30429500 78.556
30429901 30430000 0
30430001 30430100 55.091
30430801 30430900 19.384
30431501 30431600 57.131
30432401 30432500 12.242
30432601 30432700 17.343
30435101 30435200 56.111
30435401 30435500 12.242
30436401 30436500 4.081
30438001 30438100 33.667
30440901 30441000 30.606
30441401 30441500 42.848
30442501 30442600 1.02
30443001 30443100 15.303
30443801 30443900 22.444
30444301 30444400 19.384
30452301 30452400 12.242
30454201 30454300 23.465
30461701 30461800 45.909
30467701 30467800 31.626
30469301 30469400 4.081
30469601 30469700 52.03
30469901 30470000 2.04
30471701 30471800 6.121
30472601 30472700 3.061
30474101 30474200 23.465
30475401 30475500 0
30477801 30477900 28.566
30478001 30478100 3.061
30478901 30479000 25.505
30480701 30480800 2.04
30482501 30482600 4.081
30484501 30484600 47.949
30484601 30484700 24.485
30485401 30485500 16.323
30487901 30488000 51.01
30488101 30488200 36.727
30489301 30489400 16.323
30489801 30489900 48.97
30490101 30490200 0
30490701 30490800 46.929
30492101 30492200 2.04
30492701 30492800 52.03
30492801 30492900 18.364
30494301 30494400 27.545
30494701 30494800 34.687
30495701 30495800 0
30496301 30496400 16.323
30496401 30496500 35.707
30497301 30497400 31.626
30499001 30499100 0
30499501 30499600 38.768
30500101 30500200 28.566
30501501 30501600 13.263
30504201 30504300 6.121
30505001 30505100 42.848
30505601 30505700 39.788
30506501 30506600 29.586
30506801 30506900 10.202
30510101 30510200 43.869
30511001 30511100 56.111
30511101 30511200 45.909
30511501 30511600 11.222
30511801 30511900 23.465
30512201 30512300 33.667
30512701 30512800 14.283
30514801 30514900 0
30514901 30515000 22.444
30516401 30516500 40.808
30516901 30517000 26.525
30517001 30517100 95.899
30518201 30518300 2.04
30519101 30519200 41.828
30522801 30522900 95.899
30523501 30523600 34.687
30524001 30524100 2.04
30524101 30524200 93.859
30525901 30526000 7.141
30526201 30526300 10.202
30526601 30526700 31.626
30527001 30527100 32.646
30527601 30527700 18.364
30528801 30528900 11.222
30529101 30529200 53.051
30529601 30529700 20.404
30530601 30530700 95.899
30530701 30530800 0
30530801 30530900 9.182
30530901 30531000 3.061
30531101 30531200 45.909
30531801 30531900 14.283
30532501 30532600 36.727
30533601 30533700 1.02
