"lb" "ub" "rho"
15537901 15538000 10.202
15539201 15539300 24.485
15539401 15539500 11.222
15539501 15539600 0
15540401 15540500 75.495
15544501 15544600 7.141
15546501 15546600 21.424
15547201 15547300 31.626
15549101 15549200 3.061
15549701 15549800 54.071
15550101 15550200 22.444
15550501 15550600 0
15551001 15551100 46.929
15551201 15551300 28.566
15551301 15551400 0
15551701 15551800 48.97
15552701 15552800 29.586
15553501 15553600 57.131
15555301 15555400 15.303
15557001 15557100 10.202
15559701 15559800 4.081
15560201 15560300 11.222
15560901 15561000 0
15564101 15564200 0
15564501 15564600 9.182
15565301 15565400 0
15565901 15566000 51.01
15566101 15566200 20.404
15566201 15566300 65.293
15567701 15567800 29.586
15568501 15568600 51.01
15569801 15569900 36.727
15571901 15572000 1.02
15572501 15572600 31.626
15574901 15575000 57.131
15575501 15575600 2.04
15575601 15575700 40.808
15575701 15575800 23.465
15578801 15578900 53.051
15579401 15579500 21.424
15581801 15581900 14.283
15582101 15582200 11.222
15582301 15582400 19.384
15582601 15582700 11.222
15582801 15582900 26.525
15582901 15583000 14.283
15583601 15583700 16.323
15583801 15583900 0
15584801 15584900 11.222
15586701 15586800 5.101
15587001 15587100 3.061
15588401 15588500 15.303
15589401 15589500 22.444
15589701 15589800 78.556
15591001 15591100 0
15600201 15600300 3.061
15604401 15604500 18.364
15604601 15604700 0
15605601 15605700 4.081
15611501 15611600 29.586
15612501 15612600 20.404
15614001 15614100 33.667
15614101 15614200 1.02
15614801 15614900 96.919
15618501 15618600 18.364
15619501 15619600 13.263
15619701 15619800 32.646
15620101 15620200 11.222
15620501 15620600 2.04
15621201 15621300 3.061
15622901 15623000 9.182
15623301 15623400 3.061
15625601 15625700 2.04
15626901 15627000 51.01
15629801 15629900 4.081
15630701 15630800 0
15631201 15631300 0
15632001 15632100 0
15632101 15632200 2.04
15633001 15633100 21.424
15633201 15633300 12.242
15633901 15634000 21.424
15634901 15635000 2.04
15635201 15635300 29.586
15635301 15635400 4.081
15639201 15639300 99.98
15642801 15642900 51.01
15643001 15643100 8.162
15643201 15643300 14.283
15643701 15643800 20.404
15644101 15644200 0
15645601 15645700 0
15647401 15647500 28.566
15649101 15649200 15.303
15649401 15649500 40.808
15650801 15650900 23.465
15655201 15655300 11.222
15655701 15655800 15.303
15655801 15655900 13.263
15656601 15656700 26.525
15658001 15658100 8.162
15658801 15658900 37.747
15659101 15659200 23.465
15659601 15659700 37.747
15660701 15660800 29.586
15662101 15662200 88.758
15662601 15662700 17.343
15662801 15662900 0
15663001 15663100 61.212
15663501 15663600 52.03
15663901 15664000 101
15664301 15664400 6.121
15664501 15664600 37.747
15665201 15665300 8.162
15665301 15665400 7.141
15666401 15666500 46.929
15667401 15667500 17.343
15667701 15667800 0
15671001 15671100 42.848
15672001 15672100 42.848
15672401 15672500 101
15674701 15674800 87.737
15675001 15675100 26.525
15675201 15675300 33.667
15675301 15675400 52.03
15700801 15700900 17.343
15702101 15702200 39.788
15702701 15702800 11.222
15703201 15703300 1.02
15703401 15703500 16.323
15704101 15704200 1.02
15704501 15704600 92.838
15705001 15705100 9.182
15707201 15707300 43.869
15707401 15707500 3.061
15707801 15707900 76.515
15708301 15708400 40.808
15709301 15709400 47.949
15710601 15710700 41.828
15711601 15711700 20.404
15712901 15713000 0
15714301 15714400 31.626
15715001 15715100 25.505
15717301 15717400 33.667
15718801 15718900 13.263
15719101 15719200 49.99
15719201 15719300 61.212
15719301 15719400 48.97
15720601 15720700 0
15721101 15721200 55.091
15722001 15722100 70.394
15722301 15722400 61.212
15723501 15723600 20.404
15723801 15723900 3.061
15726301 15726400 3.061
15726401 15726500 3.061
15729201 15729300 60.192
15729701 15729800 14.283
15730101 15730200 30.606
15731501 15731600 26.525
15731801 15731900 35.707
15731901 15732000 39.788
15732001 15732100 18.364
15732101 15732200 0
15732901 15733000 7.141
15733701 15733800 101
15734501 15734600 67.333
15734801 15734900 2.04
15735501 15735600 29.586
15735601 15735700 0
15736501 15736600 28.566
15737301 15737400 53.051
15738501 15738600 3.061
15738701 15738800 101
15738801 15738900 0
15739001 15739100 0
15741001 15741100 63.253
15741801 15741900 46.929
15743901 15744000 0
15745001 15745100 0
15745301 15745400 0
15745401 15745500 18.364
15745801 15745900 0
15746401 15746500 42.848
15747401 15747500 24.485
15747701 15747800 5.101
15748001 15748100 54.071
15748101 15748200 0
15748401 15748500 1.02
15749301 15749400 0
15750101 15750200 14.283
15753201 15753300 3.061
15754301 15754400 6.121
15754801 15754900 26.525
15755201 15755300 0
15755801 15755900 101
15756301 15756400 18.364
15757501 15757600 64.273
15758301 15758400 101
15759101 15759200 25.505
15759201 15759300 15.303
15761301 15761400 0
15761801 15761900 1.02
15762201 15762300 3.061
15762501 15762600 83.657
15764001 15764100 18.364
15764901 15765000 3.061
15765201 15765300 36.727
15767501 15767600 60.192
15768201 15768300 45.909
15769001 15769100 101
15769301 15769400 68.354
15770101 15770200 36.727
15771101 15771200 57.131
15772001 15772100 17.343
15776101 15776200 13.263
15776601 15776700 43.869
15777001 15777100 26.525
15777901 15778000 15.303
15779401 15779500 26.525
15780201 15780300 0
15780301 15780400 18.364
15780401 15780500 0
15781301 15781400 3.061
15781601 15781700 1.02
15782501 15782600 52.03
15783701 15783800 13.263
15785701 15785800 8.162
15786701 15786800 0
15787701 15787800 32.646
15787801 15787900 0
15788901 15789000 3.061
15790701 15790800 31.626
15791301 15791400 5.101
15792001 15792100 22.444
15792201 15792300 5.101
15793101 15793200 76.515
15793501 15793600 96.919
15794101 15794200 12.242
15794201 15794300 20.404
15794601 15794700 10.202
15795001 15795100 37.747
15795501 15795600 74.475
15795601 15795700 46.929
15796901 15797000 3.061
15797001 15797100 12.242
15797401 15797500 14.283
15797601 15797700 4.081
15798501 15798600 12.242
15799101 15799200 2.04
15800001 15800100 25.505
15800401 15800500 8.162
15802001 15802100 54.071
15802301 15802400 58.152
15802601 15802700 49.99
15804501 15804600 59.172
15805401 15805500 67.333
15805501 15805600 22.444
15807801 15807900 3.061
15808701 15808800 101
15814501 15814600 3.061
15816201 15816300 76.515
15817301 15817400 22.444
15817401 15817500 98.96
15818101 15818200 59.172
15818401 15818500 42.848
15818501 15818600 57.131
15818801 15818900 61.212
15819301 15819400 101
15819801 15819900 1.02
15820001 15820100 86.717
15821401 15821500 27.545
15822901 15823000 15.303
15823101 15823200 22.444
15823601 15823700 88.758
15823801 15823900 2.04
15823901 15824000 0
15824401 15824500 11.222
15825601 15825700 3.061
15825701 15825800 17.343
15825901 15826000 36.727
15826101 15826200 3.061
15826301 15826400 2.04
15827901 15828000 0
15828001 15828100 19.384
15829901 15830000 14.283
15830201 15830300 3.061
15830801 15830900 28.566
15831001 15831100 1.02
15831701 15831800 38.768
15834401 15834500 56.111
15835101 15835200 0
15836801 15836900 37.747
15836901 15837000 70.394
15837301 15837400 39.788
15838101 15838200 26.525
15838201 15838300 0
15839201 15839300 5.101
15839601 15839700 24.485
15842601 15842700 24.485
15842901 15843000 43.869
15843301 15843400 65.293
15843601 15843700 2.04
15843701 15843800 3.061
15846401 15846500 1.02
15848601 15848700 46.929
15849301 15849400 22.444
15850001 15850100 46.929
15850601 15850700 3.061
15851301 15851400 41.828
15851601 15851700 0
15852301 15852400 40.808
15852501 15852600 42.848
15853601 15853700 12.242
15854001 15854100 2.04
15854701 15854800 77.535
15855701 15855800 66.313
15857501 15857600 0
15858001 15858100 4.081
15858101 15858200 54.071
15859101 15859200 52.03
15859701 15859800 1.02
15859801 15859900 56.111
15861801 15861900 39.788
15862301 15862400 5.101
15864301 15864400 98.96
15865601 15865700 59.172
15865701 15865800 33.667
15865801 15865900 44.889
15866101 15866200 8.162
15867301 15867400 38.768
15868201 15868300 26.525
15869801 15869900 19.384
15871601 15871700 0
15872101 15872200 92.838
15872801 15872900 5.101
15873001 15873100 7.141
15874901 15875000 42.848
15875101 15875200 2.04
15875401 15875500 0
15877801 15877900 9.182
15877901 15878000 37.747
15879401 15879500 28.566
15879901 15880000 2.04
15880301 15880400 15.303
15882001 15882100 20.404
15884001 15884100 49.99
15884601 15884700 37.747
15884901 15885000 64.273
15885301 15885400 31.626
15886001 15886100 98.96
15886501 15886600 3.061
15887601 15887700 0
15889101 15889200 26.525
15893801 15893900 33.667
15894401 15894500 13.263
15895301 15895400 12.242
15895401 15895500 20.404
15898301 15898400 24.485
15898901 15899000 9.182
15899301 15899400 94.879
15899801 15899900 49.99
15900501 15900600 2.04
15900701 15900800 0
15901801 15901900 40.808
15902701 15902800 61.212
15906301 15906400 89.778
15907001 15907100 0
15907101 15907200 51.01
15908601 15908700 49.99
15909001 15909100 3.061
15909601 15909700 6.121
15910001 15910100 17.343
15910501 15910600 16.323
15913301 15913400 33.667
15915501 15915600 26.525
15917401 15917500 84.677
15918101 15918200 43.869
15921901 15922000 21.424
15922701 15922800 59.172
15922801 15922900 34.687
15923201 15923300 35.707
15923401 15923500 18.364
15924101 15924200 13.263
15925701 15925800 42.848
15925801 15925900 0
15926301 15926400 44.889
15926801 15926900 20.404
15926901 15927000 48.97
15927301 15927400 34.687
15927601 15927700 48.97
15928401 15928500 77.535
15928901 15929000 9.182
15929501 15929600 0
15929901 15930000 4.081
15930101 15930200 31.626
15930301 15930400 37.747
15930901 15931000 39.788
15931801 15931900 31.626
15933501 15933600 81.616
15933901 15934000 0
15934801 15934900 3.061
15936501 15936600 44.889
15936701 15936800 43.869
15938101 15938200 46.929
15938401 15938500 0
15938601 15938700 43.869
15939201 15939300 96.919
15939801 15939900 14.283
15940201 15940300 0
15941201 15941300 72.434
15941301 15941400 2.04
15943801 15943900 51.01
15943901 15944000 25.505
15944401 15944500 30.606
15945001 15945100 56.111
15945101 15945200 3.061
15945301 15945400 39.788
15945401 15945500 79.576
15945601 15945700 31.626
15945901 15946000 40.808
15946301 15946400 46.929
15948101 15948200 33.667
15948201 15948300 3.061
15948601 15948700 46.929
15949201 15949300 90.798
15950001 15950100 83.657
15950701 15950800 0
15951101 15951200 95.899
15951501 15951600 69.374
15952401 15952500 0
15955201 15955300 16.323
15967501 15967600 34.687
15967701 15967800 16.323
15967801 15967900 0
15967901 15968000 34.687
15968801 15968900 0
15970301 15970400 7.141
15972401 15972500 2.04
15972601 15972700 30.606
15973401 15973500 0
15974101 15974200 37.747
15980201 15980300 1.02
15981001 15981100 1.02
15981101 15981200 7.141
15986001 15986100 68.354
15986701 15986800 2.04
15990101 15990200 0
15991901 15992000 0
15992001 15992100 0
15993201 15993300 49.99
15993601 15993700 53.051
15994601 15994700 10.202
15996201 15996300 22.444
15996301 15996400 21.424
15997001 15997100 24.485
15997501 15997600 101
15998001 15998100 93.859
15998601 15998700 15.303
15999701 15999800 60.192
16000101 16000200 25.505
16000401 16000500 0
16000901 16001000 2.04
16001501 16001600 0
16003301 16003400 27.545
16004401 16004500 24.485
16004601 16004700 2.04
16004901 16005000 25.505
16005101 16005200 10.202
16005801 16005900 33.667
16007301 16007400 7.141
16007501 16007600 28.566
16008701 16008800 3.061
16009501 16009600 24.485
16009901 16010000 60.192
16010101 16010200 0
16011501 16011600 29.586
16014501 16014600 101
16015401 16015500 31.626
16016001 16016100 4.081
16016301 16016400 18.364
16018201 16018300 1.02
16018301 16018400 0
16019301 16019400 3.061
16019701 16019800 41.828
16020201 16020300 0
16021001 16021100 3.061
16023801 16023900 97.939
16024301 16024400 38.768
16025101 16025200 85.697
16026801 16026900 25.505
16027601 16027700 36.727
16030801 16030900 31.626
16031001 16031100 2.04
16031501 16031600 101
16032801 16032900 101
16033001 16033100 19.384
16035101 16035200 23.465
16035801 16035900 39.788
16036401 16036500 48.97
16037501 16037600 0
16037801 16037900 0
16038201 16038300 45.909
16038301 16038400 0
16038501 16038600 53.051
16040101 16040200 17.343
16040301 16040400 0
16040501 16040600 0
16041401 16041500 5.101
16043101 16043200 15.303
16044101 16044200 67.333
16046701 16046800 56.111
16047101 16047200 64.273
16047201 16047300 72.434
16048901 16049000 33.667
16053201 16053300 0
16053701 16053800 57.131
16054401 16054500 34.687
16056701 16056800 1.02
16057801 16057900 24.485
16060901 16061000 62.232
16061401 16061500 66.313
16061701 16061800 101
16061901 16062000 21.424
16062101 16062200 49.99
16062601 16062700 3.061
16063301 16063400 0
16063501 16063600 16.323
16066801 16066900 38.768
16069101 16069200 23.465
16069201 16069300 0
16070501 16070600 1.02
16071201 16071300 88.758
16071401 16071500 1.02
16071601 16071700 10.202
16071801 16071900 53.051
16072101 16072200 56.111
16072401 16072500 0
16073201 16073300 0
16073401 16073500 2.04
16073501 16073600 56.111
16074501 16074600 0
16074701 16074800 5.101
16075101 16075200 20.404
16075501 16075600 15.303
16077001 16077100 78.556
16077401 16077500 0
16078301 16078400 22.444
16078501 16078600 94.879
16078901 16079000 25.505
16079601 16079700 22.444
16080701 16080800 55.091
16082201 16082300 14.283
16082301 16082400 2.04
16084901 16085000 11.222
16085301 16085400 29.586
16085401 16085500 1.02
16085601 16085700 32.646
16086401 16086500 15.303
16090701 16090800 78.556
16091101 16091200 88.758
16091601 16091700 101
16096601 16096700 73.455
16096801 16096900 101
16096901 16097000 16.323
16097601 16097700 36.727
16098401 16098500 74.475
16100301 16100400 64.273
16105901 16106000 0
16106201 16106300 36.727
16106501 16106600 42.848
16111701 16111800 4.081
16112001 16112100 75.495
16112301 16112400 66.313
16112501 16112600 101
16112801 16112900 25.505
16113201 16113300 56.111
16114401 16114500 4.081
16116401 16116500 58.152
16117301 16117400 0
16117901 16118000 84.677
16118901 16119000 2.04
16119201 16119300 10.202
16119701 16119800 34.687
16119801 16119900 1.02
16120201 16120300 27.545
16121401 16121500 38.768
16121501 16121600 86.717
16123801 16123900 26.525
16125901 16126000 20.404
16128901 16129000 33.667
16129401 16129500 44.889
16129601 16129700 96.919
16129801 16129900 2.04
16130701 16130800 8.162
16132301 16132400 2.04
16132401 16132500 4.081
16133001 16133100 0
16134401 16134500 16.323
16135401 16135500 20.404
16135701 16135800 64.273
16136001 16136100 101
16142401 16142500 2.04
16142601 16142700 10.202
16142801 16142900 98.96
16143301 16143400 1.02
16144301 16144400 29.586
16145001 16145100 6.121
16147501 16147600 21.424
16149201 16149300 13.263
16149601 16149700 16.323
16151501 16151600 84.677
16152301 16152400 54.071
16154401 16154500 0
16155101 16155200 23.465
16155201 16155300 101
16155701 16155800 2.04
16158101 16158200 2.04
16158701 16158800 19.384
16158801 16158900 3.061
16159501 16159600 20.404
16159901 16160000 2.04
16161001 16161100 24.485
16161301 16161400 17.343
16161501 16161600 48.97
16161601 16161700 2.04
16162501 16162600 44.889
16163801 16163900 55.091
16165601 16165700 0
16166101 16166200 1.02
16166701 16166800 2.04
16167201 16167300 101
16167601 16167700 29.586
16168401 16168500 57.131
16171401 16171500 83.657
16173201 16173300 54.071
16174301 16174400 25.505
16174701 16174800 37.747
16178801 16178900 57.131
16179401 16179500 34.687
16179601 16179700 29.586
16179901 16180000 10.202
16181301 16181400 22.444
16182001 16182100 2.04
16182201 16182300 4.081
16183801 16183900 8.162
16184601 16184700 36.727
16185201 16185300 8.162
16185901 16186000 51.01
16186501 16186600 54.071
16187201 16187300 18.364
16189001 16189100 29.586
16189901 16190000 18.364
16190901 16191000 46.929
16191101 16191200 17.343
16192001 16192100 45.909
16192301 16192400 13.263
16193101 16193200 23.465
16197601 16197700 0
16200301 16200400 78.556
16202601 16202700 63.253
16203401 16203500 79.576
16203601 16203700 12.242
16203701 16203800 38.768
16204501 16204600 0
16206901 16207000 45.909
16207101 16207200 43.869
16208401 16208500 0
16208601 16208700 3.061
16209801 16209900 98.96
16213601 16213700 30.606
16213801 16213900 0
16214401 16214500 0
16214601 16214700 9.182
16215401 16215500 72.434
16215601 16215700 36.727
16216801 16216900 14.283
16217101 16217200 26.525
16217601 16217700 25.505
16218601 16218700 1.02
16219601 16219700 11.222
16220301 16220400 43.869
16237601 16237700 30.606
16237901 16238000 14.283
16239801 16239900 24.485
16240001 16240100 43.869
16240601 16240700 55.091
16242501 16242600 33.667
16242601 16242700 0
16242801 16242900 1.02
16244001 16244100 17.343
16245501 16245600 35.707
16247701 16247800 99.98
16248301 16248400 57.131
16251701 16251800 0
16254301 16254400 91.818
16254401 16254500 2.04
16255101 16255200 40.808
16258301 16258400 38.768
16259201 16259300 62.232
16259701 16259800 29.586
16260401 16260500 1.02
16262801 16262900 29.586
16263601 16263700 0
16264601 16264700 26.525
16265101 16265200 0
16266101 16266200 58.152
16266801 16266900 99.98
16267701 16267800 10.202
16267801 16267900 2.04
16268501 16268600 101
16269001 16269100 61.212
16269401 16269500 53.051
16272101 16272200 0
16272801 16272900 21.424
16272901 16273000 62.232
16273101 16273200 0
16274501 16274600 57.131
16274601 16274700 13.263
16274701 16274800 2.04
16275401 16275500 5.101
16276901 16277000 83.657
16277501 16277600 2.04
16278801 16278900 12.242
16279101 16279200 2.04
16279301 16279400 57.131
16279901 16280000 0
16281101 16281200 29.586
16281501 16281600 101
16281601 16281700 5.101
16283301 16283400 0
16284601 16284700 45.909
16286001 16286100 68.354
16286201 16286300 67.333
16286701 16286800 38.768
16287101 16287200 21.424
16287701 16287800 0
16289001 16289100 32.646
16289501 16289600 5.101
16290301 16290400 0
16290501 16290600 3.061
16290601 16290700 23.465
16291601 16291700 9.182
16292401 16292500 47.949
16292701 16292800 63.253
16293201 16293300 43.869
16294801 16294900 6.121
16295301 16295400 2.04
16295801 16295900 0
16297001 16297100 0
16297801 16297900 3.061
16298201 16298300 0
16299001 16299100 66.313
16299801 16299900 48.97
16300001 16300100 42.848
16300101 16300200 11.222
16300401 16300500 0
16300901 16301000 51.01
16305801 16305900 13.263
16306801 16306900 3.061
16307801 16307900 3.061
16309801 16309900 75.495
16310001 16310100 47.949
16310201 16310300 44.889
16310301 16310400 31.626
16310701 16310800 33.667
16311201 16311300 87.737
16311601 16311700 2.04
16312101 16312200 40.808
16312901 16313000 46.929
16313801 16313900 10.202
16314301 16314400 0
16315401 16315500 85.697
16316601 16316700 3.061
16317501 16317600 27.545
16318801 16318900 22.444
16320601 16320700 0
16320901 16321000 2.04
16321301 16321400 0
16323301 16323400 0
16323801 16323900 35.707
16326501 16326600 34.687
16328001 16328100 12.242
16328401 16328500 95.899
16329701 16329800 1.02
16330301 16330400 29.586
16330701 16330800 3.061
16331101 16331200 51.01
16332401 16332500 0
16332701 16332800 0
16333401 16333500 0
16333501 16333600 99.98
16334501 16334600 0
16335201 16335300 13.263
16342401 16342500 16.323
16342801 16342900 1.02
16343401 16343500 51.01
16344101 16344200 58.152
16344601 16344700 0
16344701 16344800 26.525
16345601 16345700 10.202
16346001 16346100 14.283
16346101 16346200 4.081
16347601 16347700 21.424
16349001 16349100 21.424
16351701 16351800 7.141
16351801 16351900 24.485
16354901 16355000 30.606
16355201 16355300 10.202
16355601 16355700 0
16358801 16358900 31.626
16359201 16359300 12.242
16359801 16359900 24.485
16360401 16360500 0
16360601 16360700 18.364
16361401 16361500 0
16364201 16364300 34.687
16368201 16368300 98.96
16370001 16370100 36.727
16370301 16370400 18.364
16371201 16371300 34.687
16371801 16371900 42.848
16372101 16372200 0
16372701 16372800 9.182
16373101 16373200 6.121
16373401 16373500 7.141
16373801 16373900 40.808
16376201 16376300 78.556
16378401 16378500 28.566
16378701 16378800 24.485
16379901 16380000 17.343
16380301 16380400 4.081
16380501 16380600 66.313
16380701 16380800 6.121
16381001 16381100 51.01
16381601 16381700 21.424
16383001 16383100 11.222
16383601 16383700 56.111
16385901 16386000 25.505
16386201 16386300 11.222
16386901 16387000 10.202
16389001 16389100 9.182
16389601 16389700 43.869
16391001 16391100 26.525
16392901 16393000 25.505
16394601 16394700 29.586
16394701 16394800 0
16398001 16398100 54.071
16401801 16401900 18.364
16402101 16402200 43.869
16404601 16404700 61.212
16404701 16404800 40.808
16405501 16405600 101
16405901 16406000 61.212
16408001 16408100 84.677
16410301 16410400 53.051
16411401 16411500 1.02
16413901 16414000 29.586
16414201 16414300 25.505
16417101 16417200 43.869
16418401 16418500 38.768
16418601 16418700 20.404
16419201 16419300 91.818
16419401 16419500 53.051
16420601 16420700 54.071
16421001 16421100 18.364
16421601 16421700 20.404
16421801 16421900 0
16425301 16425400 12.242
16427801 16427900 30.606
16428601 16428700 29.586
16430001 16430100 2.04
16430101 16430200 11.222
16432201 16432300 15.303
16432301 16432400 85.697
16432601 16432700 44.889
16432701 16432800 2.04
16434201 16434300 63.253
16434301 16434400 47.949
16435601 16435700 22.444
16436101 16436200 2.04
16436701 16436800 31.626
16437501 16437600 2.04
16437701 16437800 76.515
16438001 16438100 23.465
16438101 16438200 33.667
16438201 16438300 9.182
16438301 16438400 20.404
16439201 16439300 0
16439301 16439400 0
16439701 16439800 86.717
16440201 16440300 27.545
16441801 16441900 27.545
16442001 16442100 29.586
16442701 16442800 101
16444401 16444500 101
16445401 16445500 99.98
16447101 16447200 42.848
16447401 16447500 58.152
16447601 16447700 101
16447801 16447900 16.323
16448001 16448100 39.788
16449801 16449900 0
16452401 16452500 3.061
16452901 16453000 13.263
16454901 16455000 0
16459501 16459600 61.212
16459601 16459700 92.838
16463401 16463500 25.505
16467001 16467100 4.081
16468701 16468800 42.848
16471701 16471800 19.384
16472201 16472300 37.747
16472701 16472800 2.04
16472901 16473000 101
16474301 16474400 25.505
16474901 16475000 42.848
16475501 16475600 14.283
16476801 16476900 0
16478501 16478600 41.828
16478801 16478900 29.586
16479101 16479200 91.818
16479901 16480000 0
16481201 16481300 65.293
16482701 16482800 69.374
16483301 16483400 40.808
16483801 16483900 2.04
16485901 16486000 24.485
16486401 16486500 26.525
16488101 16488200 31.626
16488301 16488400 1.02
16488601 16488700 0
16489101 16489200 10.202
16489401 16489500 24.485
16491501 16491600 16.323
16493201 16493300 0
16493301 16493400 101
16493401 16493500 101
16495101 16495200 55.091
16495801 16495900 99.98
16496001 16496100 93.859
16496901 16497000 0
16497701 16497800 3.061
16498101 16498200 2.04
16498901 16499000 24.485
16499201 16499300 68.354
16502501 16502600 35.707
16503101 16503200 3.061
16503301 16503400 32.646
16514701 16514800 70.394
16517201 16517300 30.606
16522601 16522700 34.687
16522801 16522900 15.303
16525001 16525100 0
16526901 16527000 101
16528201 16528300 20.404
16529601 16529700 15.303
16530801 16530900 2.04
16534501 16534600 87.737
16534601 16534700 53.051
16537701 16537800 25.505
16538001 16538100 95.899
16539101 16539200 24.485
16540401 16540500 2.04
16541701 16541800 35.707
16547901 16548000 1.02
16548501 16548600 28.566
16549301 16549400 14.283
16550201 16550300 0
16550401 16550500 51.01
16554601 16554700 41.828
16555701 16555800 91.818
16556801 16556900 13.263
16557601 16557700 99.98
16557801 16557900 36.727
16558201 16558300 60.192
16558401 16558500 1.02
16560501 16560600 2.04
16560601 16560700 40.808
16563301 16563400 28.566
16563401 16563500 66.313
16574601 16574700 12.242
16576201 16576300 36.727
16578001 16578100 99.98
16578201 16578300 2.04
16580901 16581000 34.687
16581301 16581400 3.061
16582801 16582900 0
16582901 16583000 35.707
16583501 16583600 0
16583701 16583800 20.404
16583801 16583900 36.727
16585001 16585100 28.566
16585201 16585300 99.98
16586401 16586500 48.97
16587401 16587500 101
16588801 16588900 0
16591301 16591400 65.293
16591401 16591500 43.869
16594901 16595000 42.848
16595001 16595100 75.495
16595401 16595500 25.505
16595801 16595900 0
16597201 16597300 49.99
16597901 16598000 0
16599801 16599900 6.121
16604101 16604200 6.121
16604301 16604400 38.768
16604401 16604500 1.02
16604601 16604700 36.727
16608301 16608400 58.152
16608901 16609000 72.434
16610901 16611000 1.02
16611101 16611200 0
16611401 16611500 56.111
16612801 16612900 49.99
16613201 16613300 24.485
16614101 16614200 1.02
16614401 16614500 0
16615501 16615600 62.232
16616701 16616800 63.253
16617601 16617700 0
16618701 16618800 29.586
16620401 16620500 2.04
16620501 16620600 34.687
16621101 16621200 26.525
16622301 16622400 3.061
16622601 16622700 33.667
16626001 16626100 0
16626101 16626200 63.253
16626201 16626300 2.04
16628901 16629000 0
16629001 16629100 47.949
16629301 16629400 75.495
16629601 16629700 28.566
16630501 16630600 0
16632401 16632500 66.313
16632601 16632700 49.99
16635201 16635300 101
16635801 16635900 101
16636101 16636200 96.919
16636201 16636300 101
16636601 16636700 51.01
16636801 16636900 23.465
16638701 16638800 2.04
16639201 16639300 60.192
16639501 16639600 17.343
16640001 16640100 38.768
16640901 16641000 19.384
16641701 16641800 0
16641901 16642000 20.404
16642101 16642200 16.323
16649901 16650000 41.828
16651301 16651400 58.152
16651901 16652000 19.384
16653801 16653900 36.727
16654001 16654100 25.505
16656801 16656900 39.788
16657601 16657700 67.333
16658101 16658200 93.859
16658401 16658500 45.909
16658501 16658600 16.323
16660001 16660100 47.949
16663001 16663100 30.606
16663201 16663300 26.525
16664801 16664900 101
16665101 16665200 48.97
16665401 16665500 0
16666501 16666600 8.162
16666601 16666700 0
16667501 16667600 16.323
16667701 16667800 13.263
16668401 16668500 44.889
16673101 16673200 2.04
16677201 16677300 0
16679101 16679200 27.545
16679301 16679400 28.566
16683501 16683600 20.404
16683801 16683900 4.081
16684301 16684400 24.485
16686201 16686300 43.869
16687001 16687100 33.667
16688401 16688500 82.636
16688601 16688700 23.465
16688901 16689000 84.677
16689001 16689100 65.293
16689401 16689500 34.687
16691801 16691900 72.434
16692001 16692100 56.111
16693201 16693300 3.061
16693501 16693600 2.04
16694401 16694500 68.354
16694501 16694600 15.303
16694701 16694800 44.889
16696901 16697000 37.747
16697201 16697300 1.02
16697901 16698000 0
16698501 16698600 20.404
16700301 16700400 0
16701301 16701400 3.061
16701801 16701900 24.485
16702001 16702100 0
16702301 16702400 2.04
16705801 16705900 17.343
16706101 16706200 47.949
16706901 16707000 57.131
16708301 16708400 33.667
16708401 16708500 28.566
16708501 16708600 14.283
16709601 16709700 2.04
16710901 16711000 1.02
16711701 16711800 27.545
16712301 16712400 3.061
16713601 16713700 0
16714801 16714900 2.04
16714901 16715000 0
16715801 16715900 17.343
16716201 16716300 99.98
16721001 16721100 71.414
16721501 16721600 14.283
16722201 16722300 18.364
16722501 16722600 9.182
16724801 16724900 101
16726701 16726800 0
16727901 16728000 20.404
16728301 16728400 0
16731101 16731200 0
16734901 16735000 0
16735701 16735800 44.889
16737001 16737100 51.01
16738101 16738200 52.03
16738301 16738400 51.01
16739101 16739200 61.212
16739701 16739800 12.242
16740101 16740200 32.646
16740401 16740500 92.838
16741301 16741400 0
16742001 16742100 9.182
16742201 16742300 0
16742901 16743000 79.576
16743001 16743100 28.566
16744401 16744500 0
16744501 16744600 92.838
16745001 16745100 0
16746601 16746700 52.03
16746701 16746800 76.515
16748901 16749000 17.343
16749301 16749400 101
16749901 16750000 63.253
16752001 16752100 1.02
16752101 16752200 84.677
16754001 16754100 101
16754801 16754900 96.919
16757101 16757200 98.96
16757301 16757400 6.121
16757801 16757900 3.061
16757901 16758000 7.141
16761301 16761400 17.343
16761401 16761500 38.768
16761501 16761600 96.919
16763801 16763900 101
16764801 16764900 53.051
16766601 16766700 47.949
16767501 16767600 59.172
16767901 16768000 67.333
16769601 16769700 31.626
16772501 16772600 21.424
16772701 16772800 0
16773501 16773600 14.283
16777901 16778000 15.303
16778301 16778400 62.232
16783001 16783100 4.081
16783901 16784000 3.061
16784201 16784300 51.01
16784301 16784400 80.596
16787201 16787300 39.788
16787501 16787600 78.556
16788301 16788400 60.192
16789301 16789400 63.253
16790801 16790900 24.485
16791301 16791400 101
16791901 16792000 40.808
16792401 16792500 45.909
16793501 16793600 2.04
16794101 16794200 25.505
16797601 16797700 17.343
16797901 16798000 45.909
16798601 16798700 22.444
16800101 16800200 1.02
16800901 16801000 13.263
16802401 16802500 29.586
16802601 16802700 2.04
16803501 16803600 1.02
16804901 16805000 56.111
16805901 16806000 101
16806101 16806200 101
16806901 16807000 35.707
16807201 16807300 57.131
