"lb" "ub" "rho"
30965901 30966000 27.545
30966101 30966200 52.03
30967901 30968000 33.667
30968101 30968200 47.949
30969601 30969700 91.818
30969801 30969900 44.889
30970001 30970100 55.091
30971901 30972000 39.788
30973001 30973100 11.222
30973101 30973200 17.343
30974201 30974300 0
30974901 30975000 101
30975001 30975100 0
30975601 30975700 51.01
30976001 30976100 31.626
30976201 30976300 75.495
30978001 30978100 48.97
30978201 30978300 52.03
30978501 30978600 9.182
30980301 30980400 27.545
30982101 30982200 0
30982501 30982600 24.485
30982801 30982900 5.101
30983101 30983200 6.121
30983201 30983300 0
30983801 30983900 0
30984401 30984500 3.061
30984901 30985000 19.384
30985301 30985400 14.283
30985501 30985600 53.051
30985701 30985800 3.061
30986001 30986100 82.636
30986801 30986900 4.081
30986901 30987000 0
30987301 30987400 4.081
30987401 30987500 42.848
30988601 30988700 0
30988801 30988900 51.01
30989001 30989100 96.919
30989201 30989300 41.828
30989901 30990000 4.081
30990601 30990700 22.444
30990801 30990900 20.404
30991801 30991900 13.263
30992901 30993000 51.01
30994601 30994700 101
30995101 30995200 7.141
30995401 30995500 3.061
30996201 30996300 55.091
31002101 31002200 11.222
31004101 31004200 4.081
31005101 31005200 0
31005801 31005900 7.141
31006401 31006500 23.465
31007401 31007500 61.212
31008201 31008300 68.354
31009001 31009100 10.202
31009301 31009400 36.727
31010701 31010800 53.051
31010801 31010900 27.545
31012201 31012300 34.687
31012701 31012800 66.313
31013101 31013200 25.505
31015001 31015100 16.323
31015501 31015600 101
31015801 31015900 45.909
31016401 31016500 97.939
31016901 31017000 58.152
31018501 31018600 20.404
31022201 31022300 27.545
31022701 31022800 23.465
31024901 31025000 29.586
31026101 31026200 17.343
31027401 31027500 69.374
31027601 31027700 25.505
31029901 31030000 0
31030001 31030100 3.061
31030401 31030500 95.899
31030501 31030600 22.444
31031401 31031500 101
31032001 31032100 26.525
31035901 31036000 39.788
31036101 31036200 101
31036401 31036500 64.273
31039001 31039100 101
31040101 31040200 87.737
31041401 31041500 70.394
31047701 31047800 16.323
31047801 31047900 47.949
31047901 31048000 8.162
31048301 31048400 36.727
31048801 31048900 54.071
31048901 31049000 13.263
31051301 31051400 2.04
31051601 31051700 33.667
31053701 31053800 2.04
31053801 31053900 48.97
31056001 31056100 8.162
31057801 31057900 28.566
31059801 31059900 2.04
31060001 31060100 56.111
31062601 31062700 28.566
31062901 31063000 17.343
31063001 31063100 81.616
31063301 31063400 43.869
31064601 31064700 8.162
31064901 31065000 8.162
31066001 31066100 65.293
31069601 31069700 101
31070401 31070500 5.101
31071101 31071200 16.323
31071901 31072000 44.889
31072201 31072300 15.303
31073301 31073400 39.788
31073501 31073600 0
31074101 31074200 101
31074301 31074400 64.273
31074801 31074900 19.384
31075001 31075100 20.404
31076101 31076200 21.424
31076201 31076300 16.323
31077201 31077300 11.222
31078501 31078600 57.131
31078701 31078800 90.798
31078801 31078900 21.424
31079001 31079100 14.283
31079101 31079200 79.576
31079401 31079500 2.04
31079501 31079600 48.97
31079701 31079800 61.212
31080301 31080400 13.263
31081901 31082000 31.626
31084401 31084500 64.273
31091701 31091800 23.465
31093001 31093100 49.99
31094301 31094400 13.263
31094701 31094800 16.323
31096101 31096200 2.04
31097501 31097600 3.061
31098301 31098400 66.313
31100001 31100100 46.929
31100101 31100200 19.384
31100501 31100600 57.131
31101701 31101800 49.99
31103601 31103700 2.04
31104101 31104200 31.626
31106301 31106400 78.556
31106901 31107000 38.768
31107001 31107100 43.869
31107201 31107300 44.889
31108501 31108600 29.586
31109001 31109100 46.929
31109101 31109200 54.071
31109201 31109300 46.929
31111001 31111100 101
31111401 31111500 43.869
31111501 31111600 12.242
31111601 31111700 13.263
31111901 31112000 101
31113001 31113100 33.667
31114401 31114500 16.323
31115701 31115800 53.051
31115801 31115900 16.323
31116501 31116600 31.626
31116701 31116800 25.505
31117501 31117600 20.404
31117701 31117800 33.667
31120001 31120100 3.061
31121101 31121200 40.808
31121201 31121300 10.202
31121701 31121800 31.626
31124501 31124600 40.808
31124901 31125000 32.646
31125101 31125200 0
31127101 31127200 44.889
31127501 31127600 4.081
31127601 31127700 20.404
31128001 31128100 14.283
31128501 31128600 45.909
31129601 31129700 14.283
31129801 31129900 48.97
31130201 31130300 9.182
31132201 31132300 17.343
31132301 31132400 20.404
31133301 31133400 8.162
31134101 31134200 0
31136101 31136200 16.323
31136401 31136500 99.98
31136601 31136700 16.323
31138301 31138400 29.586
31138701 31138800 19.384
31139101 31139200 2.04
31139301 31139400 18.364
31143101 31143200 87.737
31143701 31143800 30.606
31144001 31144100 0
31144101 31144200 2.04
31144801 31144900 38.768
31144901 31145000 90.798
31145501 31145600 101
31145601 31145700 21.424
31146001 31146100 23.465
31146701 31146800 22.444
31150001 31150100 24.485
31151701 31151800 77.535
31153601 31153700 54.071
31153801 31153900 37.747
31154001 31154100 28.566
31154101 31154200 3.061
31154301 31154400 19.384
31154601 31154700 101
31155401 31155500 2.04
31155501 31155600 26.525
31156901 31157000 32.646
31157801 31157900 46.929
31158901 31159000 48.97
31159701 31159800 98.96
31161001 31161100 21.424
31161701 31161800 25.505
31162101 31162200 20.404
31162201 31162300 16.323
31162301 31162400 22.444
31163401 31163500 101
31164001 31164100 43.869
31164501 31164600 7.141
31164601 31164700 7.141
31165801 31165900 94.879
31167601 31167700 101
31169101 31169200 52.03
31169301 31169400 3.061
31169501 31169600 1.02
31171401 31171500 1.02
31172001 31172100 83.657
31172301 31172400 15.303
31172601 31172700 38.768
31173001 31173100 53.051
31173601 31173700 64.273
31174001 31174100 101
31174101 31174200 1.02
31174201 31174300 8.162
31175201 31175300 11.222
31175301 31175400 86.717
31178301 31178400 37.747
31179001 31179100 101
31179601 31179700 21.424
31179701 31179800 52.03
31179901 31180000 0
31180101 31180200 36.727
31180201 31180300 2.04
31180401 31180500 3.061
31182401 31182500 2.04
31182701 31182800 1.02
31184801 31184900 57.131
31185301 31185400 10.202
31185701 31185800 76.515
31185801 31185900 44.889
31186101 31186200 0
31189701 31189800 3.061
31191301 31191400 64.273
31191401 31191500 35.707
31191501 31191600 18.364
31194401 31194500 32.646
31194901 31195000 12.242
31196801 31196900 36.727
31197401 31197500 63.253
31198301 31198400 2.04
31198801 31198900 11.222
31199201 31199300 58.152
31200001 31200100 22.444
31200301 31200400 27.545
31200401 31200500 99.98
31200501 31200600 33.667
31201701 31201800 85.697
31202401 31202500 16.323
31202501 31202600 67.333
31202901 31203000 9.182
31204601 31204700 59.172
31205201 31205300 14.283
31205501 31205600 2.04
31205801 31205900 48.97
31206001 31206100 23.465
31206401 31206500 53.051
31207101 31207200 51.01
31208001 31208100 0
31210201 31210300 44.889
31210901 31211000 66.313
31211501 31211600 13.263
31211701 31211800 99.98
31212101 31212200 71.414
31212301 31212400 27.545
31213201 31213300 29.586
31213601 31213700 29.586
31215001 31215100 2.04
31215201 31215300 0
31216601 31216700 2.04
31217101 31217200 21.424
31217301 31217400 1.02
31218101 31218200 0
31218901 31219000 2.04
31219401 31219500 2.04
31219601 31219700 0
31219901 31220000 0
31221901 31222000 12.242
31222301 31222400 12.242
31222701 31222800 26.525
31223501 31223600 11.222
31223801 31223900 41.828
31225601 31225700 6.121
31226101 31226200 0
31227901 31228000 46.929
31228501 31228600 37.747
31229201 31229300 0
31229601 31229700 42.848
31232501 31232600 0
31232601 31232700 5.101
31233201 31233300 0
31233801 31233900 44.889
31235601 31235700 31.626
31236001 31236100 46.929
31237701 31237800 25.505
31239401 31239500 14.283
31239701 31239800 4.081
31240701 31240800 17.343
31241001 31241100 5.101
31241101 31241200 11.222
31241701 31241800 54.071
31241901 31242000 2.04
31242301 31242400 20.404
31243101 31243200 101
31243401 31243500 83.657
31243501 31243600 20.404
31245401 31245500 42.848
31245901 31246000 0
31248201 31248300 0
31249501 31249600 25.505
31249901 31250000 2.04
31250601 31250700 43.869
31253201 31253300 14.283
31253801 31253900 32.646
31253901 31254000 2.04
31254801 31254900 17.343
31256001 31256100 101
31256601 31256700 54.071
31259301 31259400 101
31260401 31260500 101
31260901 31261000 2.04
31262701 31262800 101
31263001 31263100 63.253
31263601 31263700 101
31265101 31265200 92.838
31265501 31265600 54.071
31266701 31266800 76.515
31266801 31266900 39.788
31267201 31267300 34.687
31268001 31268100 51.01
31268901 31269000 0
31269101 31269200 101
31269201 31269300 97.939
31269501 31269600 98.96
31270401 31270500 37.747
31270901 31271000 46.929
31271901 31272000 7.141
31272001 31272100 101
31272201 31272300 47.949
31272301 31272400 35.707
31272901 31273000 27.545
31273901 31274000 101
31274101 31274200 0
31274701 31274800 96.919
31274901 31275000 16.323
31275401 31275500 54.071
31275601 31275700 18.364
31275901 31276000 101
31277701 31277800 55.091
31279401 31279500 22.444
31280601 31280700 0
31281001 31281100 0
31281501 31281600 34.687
31282801 31282900 38.768
31283701 31283800 27.545
31292001 31292100 68.354
31293201 31293300 10.202
31293601 31293700 51.01
31293901 31294000 87.737
31294301 31294400 40.808
31295901 31296000 66.313
31296101 31296200 0
31296601 31296700 35.707
31297701 31297800 11.222
31299201 31299300 75.495
31300001 31300100 52.03
31300301 31300400 72.434
31303201 31303300 10.202
31303301 31303400 13.263
31303501 31303600 47.949
31304001 31304100 0
31304201 31304300 2.04
31304401 31304500 48.97
31304701 31304800 0
31305001 31305100 46.929
31305101 31305200 58.152
31305201 31305300 38.768
31308201 31308300 22.444
31308901 31309000 29.586
31311201 31311300 0
31312101 31312200 46.929
31313701 31313800 86.717
31314001 31314100 3.061
31314301 31314400 47.949
31314601 31314700 23.465
31315601 31315700 51.01
31318601 31318700 5.101
31319101 31319200 93.859
31321401 31321500 22.444
31321601 31321700 5.101
31322001 31322100 1.02
31324501 31324600 0
31324901 31325000 101
31325501 31325600 40.808
31325901 31326000 26.525
31326201 31326300 10.202
31326601 31326700 15.303
31327801 31327900 13.263
31329101 31329200 34.687
31330401 31330500 38.768
31330601 31330700 11.222
31332201 31332300 6.121
31332601 31332700 43.869
31333601 31333700 17.343
31334101 31334200 4.081
31336601 31336700 33.667
31338601 31338700 40.808
31339601 31339700 5.101
31340501 31340600 32.646
31343001 31343100 2.04
31345301 31345400 4.081
31345801 31345900 8.162
31346401 31346500 0
31346701 31346800 43.869
31347101 31347200 8.162
31347201 31347300 101
31347801 31347900 18.364
31348401 31348500 11.222
31348901 31349000 42.848
31349301 31349400 0
31351401 31351500 9.182
31354101 31354200 17.343
31355501 31355600 77.535
31356601 31356700 35.707
31357201 31357300 78.556
31357401 31357500 2.04
31358201 31358300 13.263
31358301 31358400 7.141
31359001 31359100 24.485
31359301 31359400 93.859
31360601 31360700 1.02
31361001 31361100 11.222
31362701 31362800 60.192
31363101 31363200 22.444
31365001 31365100 17.343
31365201 31365300 2.04
31365401 31365500 17.343
31367101 31367200 2.04
31367401 31367500 91.818
31367501 31367600 79.576
31368601 31368700 29.586
31368801 31368900 22.444
31369401 31369500 3.061
31369501 31369600 15.303
31371001 31371100 7.141
31372601 31372700 0
31375501 31375600 6.121
31377101 31377200 4.081
31382901 31383000 92.838
31383401 31383500 3.061
31383601 31383700 47.949
31384201 31384300 25.505
31384901 31385000 3.061
31386701 31386800 17.343
31388901 31389000 9.182
31391901 31392000 14.283
31393801 31393900 17.343
31394601 31394700 27.545
31395801 31395900 13.263
31396101 31396200 35.707
31397101 31397200 4.081
31398001 31398100 0
31398301 31398400 41.828
31398601 31398700 12.242
31401501 31401600 9.182
31404301 31404400 28.566
31404701 31404800 0
31405301 31405400 0
31407001 31407100 101
31408201 31408300 1.02
31409101 31409200 81.616
31409201 31409300 17.343
31409301 31409400 17.343
31409401 31409500 0
31409801 31409900 11.222
31410801 31410900 38.768
31410901 31411000 11.222
31411701 31411800 9.182
31412601 31412700 38.768
31413601 31413700 23.465
31413901 31414000 66.313
31414301 31414400 40.808
31414901 31415000 42.848
31415901 31416000 14.283
31416501 31416600 13.263
31416601 31416700 17.343
31417301 31417400 8.162
31419601 31419700 20.404
31420701 31420800 3.061
31422101 31422200 28.566
31422201 31422300 17.343
31422301 31422400 79.576
31422601 31422700 35.707
31423701 31423800 57.131
31424201 31424300 20.404
31424801 31424900 25.505
31426001 31426100 18.364
31426401 31426500 17.343
31426801 31426900 19.384
31430001 31430100 25.505
31432201 31432300 9.182
31432501 31432600 0
31432801 31432900 1.02
31433201 31433300 51.01
31433401 31433500 62.232
31433501 31433600 40.808
31433601 31433700 26.525
31433901 31434000 30.606
31434101 31434200 2.04
31435201 31435300 2.04
31447801 31447900 51.01
31448101 31448200 44.889
31450901 31451000 18.364
31452401 31452500 6.121
31453401 31453500 42.848
31454401 31454500 20.404
31455001 31455100 15.303
31455101 31455200 2.04
31455401 31455500 2.04
31456801 31456900 3.061
31457001 31457100 29.586
31459701 31459800 25.505
31460601 31460700 51.01
31460801 31460900 2.04
31460901 31461000 3.061
31462601 31462700 13.263
31463001 31463100 31.626
31464101 31464200 97.939
31464201 31464300 72.434
31466501 31466600 34.687
31467001 31467100 94.879
31468801 31468900 26.525
31469701 31469800 41.828
31470201 31470300 34.687
31472501 31472600 10.202
31473701 31473800 3.061
31475301 31475400 62.232
31476701 31476800 4.081
31476901 31477000 57.131
31478801 31478900 2.04
31478901 31479000 33.667
31479901 31480000 5.101
31480101 31480200 0
31483801 31483900 23.465
31484101 31484200 16.323
31485101 31485200 2.04
31485401 31485500 38.768
31486501 31486600 14.283
31486601 31486700 1.02
31486701 31486800 0
31491901 31492000 17.343
31492401 31492500 20.404
31493101 31493200 2.04
31493601 31493700 0
31494601 31494700 9.182
31494801 31494900 20.404
31495201 31495300 7.141
31495801 31495900 18.364
31495901 31496000 28.566
31497001 31497100 16.323
31497801 31497900 16.323
31499801 31499900 20.404
31500401 31500500 20.404
31500701 31500800 29.586
31501301 31501400 0
31502101 31502200 0
31502401 31502500 17.343
31502801 31502900 17.343
31505101 31505200 45.909
31506101 31506200 47.949
31506401 31506500 93.859
31507801 31507900 27.545
31508801 31508900 18.364
31510001 31510100 2.04
31510201 31510300 0
31512001 31512100 5.101
31512601 31512700 7.141
31512701 31512800 5.101
31513701 31513800 12.242
31513901 31514000 8.162
31515301 31515400 35.707
31515801 31515900 14.283
31516201 31516300 51.01
31516401 31516500 7.141
31516601 31516700 16.323
31516901 31517000 0
31517501 31517600 49.99
31519801 31519900 16.323
31520001 31520100 18.364
31521101 31521200 15.303
31521201 31521300 0
31521301 31521400 28.566
31522201 31522300 9.182
31522901 31523000 93.859
31523001 31523100 6.121
31523101 31523200 21.424
31526101 31526200 24.485
31526701 31526800 20.404
31526901 31527000 2.04
31528001 31528100 25.505
31535501 31535600 15.303
31537001 31537100 4.081
31538901 31539000 20.404
31558101 31558200 20.404
31559401 31559500 0
31559601 31559700 64.273
31560201 31560300 15.303
31561401 31561500 29.586
31564301 31564400 9.182
31564501 31564600 7.141
31566801 31566900 48.97
31569901 31570000 90.798
31571301 31571400 90.798
31573001 31573100 5.101
31575501 31575600 33.667
31576701 31576800 36.727
31577401 31577500 0
31581401 31581500 0
31581501 31581600 0
31581701 31581800 101
31582501 31582600 66.313
31582601 31582700 23.465
31583801 31583900 37.747
31585201 31585300 29.586
31585401 31585500 65.293
31586701 31586800 35.707
31588701 31588800 0
31589401 31589500 2.04
31593401 31593500 0
31600001 31600100 9.182
31601701 31601800 57.131
31604001 31604100 40.808
31605101 31605200 2.04
31606301 31606400 14.283
31609201 31609300 18.364
31611001 31611100 59.172
31612201 31612300 21.424
31612601 31612700 47.949
31613501 31613600 17.343
31617501 31617600 47.949
31618101 31618200 45.909
31624701 31624800 25.505
31626301 31626400 8.162
31626601 31626700 38.768
31626901 31627000 0
31639201 31639300 25.505
31644301 31644400 11.222
31644701 31644800 4.081
31645901 31646000 2.04
31647301 31647400 0
31648201 31648300 27.545
31648301 31648400 6.121
31653001 31653100 17.343
31654401 31654500 20.404
31655001 31655100 25.505
31655401 31655500 5.101
31656301 31656400 2.04
31656801 31656900 64.273
31659301 31659400 6.121
31666601 31666700 3.061
31668001 31668100 20.404
31668301 31668400 31.626
31669001 31669100 20.404
31671201 31671300 38.768
31672401 31672500 4.081
31672501 31672600 42.848
31676101 31676200 83.657
31678001 31678100 33.667
31678101 31678200 40.808
31679801 31679900 53.051
31680401 31680500 4.081
31681501 31681600 3.061
31685001 31685100 3.061
31687601 31687700 22.444
31687801 31687900 3.061
31688201 31688300 3.061
31688301 31688400 4.081
31691001 31691100 42.848
31695601 31695700 3.061
31696501 31696600 4.081
31703301 31703400 5.101
31704801 31704900 0
31705201 31705300 23.465
31706001 31706100 32.646
31712401 31712500 101
31719101 31719200 4.081
31723901 31724000 26.525
31724001 31724100 2.04
31724301 31724400 3.061
31727401 31727500 0
31728201 31728300 77.535
31728501 31728600 32.646
31731801 31731900 19.384
31732401 31732500 8.162
31733401 31733500 31.626
31733601 31733700 101
31733801 31733900 22.444
31735401 31735500 2.04
31736301 31736400 99.98
31736501 31736600 13.263
31739901 31740000 74.475
31742501 31742600 63.253
31743001 31743100 25.505
31743501 31743600 40.808
31744901 31745000 3.061
31745801 31745900 53.051
31747301 31747400 13.263
31747601 31747700 18.364
31748501 31748600 41.828
31748901 31749000 3.061
31749201 31749300 14.283
31750601 31750700 10.202
31751101 31751200 86.717
31751201 31751300 2.04
31751301 31751400 22.444
31751901 31752000 20.404
31758001 31758100 8.162
31759201 31759300 101
31761001 31761100 3.061
31761401 31761500 42.848
31763301 31763400 17.343
31764801 31764900 81.616
31765701 31765800 0
31768501 31768600 11.222
31769201 31769300 34.687
31771501 31771600 25.505
31775701 31775800 32.646
31776901 31777000 51.01
31777901 31778000 76.515
31778301 31778400 48.97
31779001 31779100 36.727
31779201 31779300 0
31779801 31779900 19.384
31781101 31781200 3.061
31782701 31782800 35.707
31782801 31782900 31.626
31783901 31784000 71.414
31790801 31790900 9.182
31792101 31792200 34.687
31794901 31795000 0
31796101 31796200 0
31796301 31796400 12.242
31797201 31797300 36.727
31799101 31799200 2.04
31799701 31799800 16.323
31799901 31800000 0
31801701 31801800 2.04
31802101 31802200 11.222
31802501 31802600 3.061
31803301 31803400 2.04
31803701 31803800 48.97
31804001 31804100 9.182
31804801 31804900 5.101
31808201 31808300 33.667
31809901 31810000 8.162
31815501 31815600 0
31815801 31815900 1.02
31816601 31816700 19.384
31817301 31817400 0
31820501 31820600 0
31821001 31821100 0
31821601 31821700 58.152
31822601 31822700 45.909
31823201 31823300 1.02
31824101 31824200 36.727
31825401 31825500 0
31825601 31825700 0
31825701 31825800 46.929
31827701 31827800 40.808
31828701 31828800 28.566
31831201 31831300 0
31832101 31832200 1.02
31834101 31834200 51.01
31834301 31834400 2.04
31834801 31834900 13.263
31835201 31835300 2.04
31835401 31835500 1.02
31836001 31836100 57.131
31836301 31836400 2.04
31836801 31836900 0
31836901 31837000 2.04
31838901 31839000 0
31839401 31839500 16.323
31841301 31841400 44.889
31842801 31842900 34.687
31843301 31843400 24.485
31844401 31844500 14.283
31845501 31845600 10.202
31846001 31846100 25.505
31846601 31846700 3.061
31847401 31847500 16.323
31847801 31847900 72.434
31847901 31848000 3.061
31848301 31848400 99.98
31851401 31851500 2.04
31852201 31852300 33.667
31852601 31852700 18.364
31853601 31853700 31.626
31855201 31855300 25.505
31856801 31856900 30.606
31856901 31857000 3.061
31858701 31858800 2.04
31860201 31860300 15.303
31861601 31861700 31.626
31862801 31862900 22.444
31868301 31868400 43.869
31871401 31871500 82.636
31874101 31874200 0
31874801 31874900 53.051
31875801 31875900 57.131
31877601 31877700 27.545
31878401 31878500 7.141
31878501 31878600 0
31880901 31881000 29.586
31881001 31881100 20.404
31893201 31893300 51.01
31895001 31895100 14.283
31895401 31895500 11.222
31897301 31897400 40.808
31898101 31898200 3.061
31898401 31898500 47.949
31899901 31900000 9.182
31903101 31903200 0
31903801 31903900 49.99
31904201 31904300 43.869
31904801 31904900 19.384
31906601 31906700 25.505
31907001 31907100 101
31907301 31907400 5.101
31907401 31907500 47.949
31907601 31907700 0
31908601 31908700 46.929
31910401 31910500 57.131
31912901 31913000 14.283
31914401 31914500 85.697
31914601 31914700 4.081
31915401 31915500 44.889
31916101 31916200 56.111
31916801 31916900 2.04
31917201 31917300 0
31917601 31917700 25.505
31917801 31917900 11.222
31918801 31918900 9.182
31919001 31919100 2.04
31920301 31920400 14.283
31924801 31924900 12.242
31925501 31925600 20.404
31925801 31925900 29.586
31926201 31926300 95.899
31927101 31927200 11.222
31927501 31927600 2.04
31928201 31928300 7.141
31930101 31930200 97.939
31934601 31934700 15.303
31936901 31937000 4.081
31938001 31938100 89.778
31938401 31938500 0
31939201 31939300 0
31940301 31940400 11.222
31940701 31940800 10.202
31941501 31941600 12.242
31941701 31941800 4.081
31941801 31941900 2.04
31942001 31942100 36.727
31945101 31945200 11.222
31945201 31945300 2.04
31945401 31945500 3.061
31945801 31945900 99.98
31946001 31946100 5.101
31946101 31946200 3.061
31948001 31948100 9.182
31948501 31948600 10.202
31949001 31949100 1.02
31949601 31949700 33.667
31966301 31966400 0
31966401 31966500 0
31966601 31966700 18.364
31966901 31967000 10.202
31969101 31969200 0
31973901 31974000 3.061
31974201 31974300 6.121
31975201 31975300 65.293
31975701 31975800 14.283
31976001 31976100 16.323
31976301 31976400 0
31979601 31979700 17.343
31979801 31979900 20.404
31980701 31980800 4.081
31980801 31980900 22.444
31981101 31981200 36.727
31981801 31981900 44.889
31981901 31982000 33.667
31985801 31985900 24.485
31987201 31987300 27.545
31988301 31988400 26.525
31988701 31988800 2.04
31989101 31989200 0
31990801 31990900 25.505
31992601 31992700 87.737
31993301 31993400 22.444
31993501 31993600 31.626
31994701 31994800 34.687
31995101 31995200 0
31995201 31995300 2.04
31996301 31996400 7.141
31996801 31996900 31.626
31998601 31998700 23.465
31998801 31998900 27.545
31999101 31999200 48.97
31999301 31999400 2.04
32001301 32001400 0
32001401 32001500 2.04
32001801 32001900 5.101
32002101 32002200 7.141
32002701 32002800 45.909
32002801 32002900 60.192
32003101 32003200 25.505
32003501 32003600 23.465
32004101 32004200 12.242
32004201 32004300 7.141
32006501 32006600 37.747
32007001 32007100 5.101
32008001 32008100 28.566
32008401 32008500 22.444
32010301 32010400 18.364
32010501 32010600 2.04
32011101 32011200 62.232
32011201 32011300 40.808
32013601 32013700 23.465
32014001 32014100 98.96
32015501 32015600 0
32016201 32016300 10.202
32018201 32018300 15.303
32019401 32019500 57.131
32019601 32019700 49.99
32020001 32020100 0
32020201 32020300 3.061
32020801 32020900 31.626
32021601 32021700 0
32023201 32023300 12.242
32023501 32023600 16.323
32027201 32027300 0
32027301 32027400 7.141
32027701 32027800 7.141
32029001 32029100 26.525
32029101 32029200 17.343
32029301 32029400 19.384
32029401 32029500 42.848
32031001 32031100 49.99
32031101 32031200 69.374
32033001 32033100 1.02
32033301 32033400 32.646
32033401 32033500 35.707
32036001 32036100 3.061
32036201 32036300 66.313
32037601 32037700 0
32038601 32038700 14.283
32039401 32039500 37.747
32039601 32039700 2.04
32042601 32042700 7.141
32042901 32043000 6.121
32044301 32044400 101
32044801 32044900 96.919
32046701 32046800 33.667
32046801 32046900 44.889
32048301 32048400 44.889
32048901 32049000 3.061
32051101 32051200 20.404
32052201 32052300 1.02
32052801 32052900 15.303
32055001 32055100 8.162
32059301 32059400 22.444
32059701 32059800 101
32062501 32062600 0
32062601 32062700 2.04
32064001 32064100 0
32064301 32064400 28.566
32066201 32066300 62.232
32066501 32066600 3.061
32067201 32067300 0
32069401 32069500 42.848
32069501 32069600 7.141
32069901 32070000 56.111
32071601 32071700 101
32073801 32073900 25.505
32073901 32074000 44.889
32074501 32074600 15.303
32074601 32074700 3.061
32075301 32075400 56.111
32076401 32076500 3.061
32079001 32079100 29.586
32079101 32079200 101
32080301 32080400 47.949
32080901 32081000 78.556
32081101 32081200 45.909
32081801 32081900 40.808
32082601 32082700 21.424
32084701 32084800 2.04
32086801 32086900 11.222
32087901 32088000 40.808
32088101 32088200 25.505
32088201 32088300 35.707
32091701 32091800 67.333
32092201 32092300 2.04
32092701 32092800 0
32093001 32093100 56.111
32094401 32094500 42.848
32094601 32094700 9.182
32095001 32095100 43.869
32096701 32096800 101
32096801 32096900 0
32099401 32099500 4.081
32105301 32105400 9.182
32105501 32105600 45.909
32105901 32106000 39.788
32106101 32106200 10.202
32107301 32107400 18.364
32107401 32107500 32.646
32107601 32107700 3.061
32107701 32107800 62.232
32109801 32109900 41.828
32112201 32112300 3.061
32112301 32112400 39.788
32112401 32112500 0
32113101 32113200 42.848
32113401 32113500 38.768
32113501 32113600 42.848
32113901 32114000 12.242
32114101 32114200 40.808
32115101 32115200 70.394
32115301 32115400 23.465
32117301 32117400 4.081
32117701 32117800 1.02
32118101 32118200 18.364
32118901 32119000 9.182
32119901 32120000 46.929
32121801 32121900 26.525
32122101 32122200 0
32122301 32122400 0
32125401 32125500 26.525
32126801 32126900 19.384
32127801 32127900 27.545
32128101 32128200 40.808
32128801 32128900 14.283
32132401 32132500 1.02
32132701 32132800 0
32134601 32134700 66.313
32134801 32134900 40.808
32134901 32135000 21.424
32135001 32135100 2.04
32135101 32135200 36.727
32137001 32137100 52.03
32137501 32137600 17.343
32137901 32138000 3.061
32142301 32142400 0
32144501 32144600 17.343
32145801 32145900 2.04
32146401 32146500 12.242
32146501 32146600 17.343
32147001 32147100 0
32149701 32149800 11.222
32149801 32149900 42.848
32150601 32150700 53.051
32152301 32152400 19.384
32153401 32153500 27.545
32154001 32154100 37.747
32154501 32154600 5.101
32158801 32158900 34.687
32159301 32159400 37.747
32159601 32159700 45.909
32162801 32162900 1.02
32163901 32164000 1.02
32164501 32164600 40.808
32166201 32166300 52.03
32166501 32166600 56.111
32166701 32166800 0
32166801 32166900 33.667
32167101 32167200 16.323
32167601 32167700 101
32167801 32167900 30.606
32167901 32168000 38.768
32168301 32168400 17.343
32168601 32168700 3.061
32168701 32168800 79.576
32171201 32171300 0
32171601 32171700 0
32171901 32172000 2.04
32172001 32172100 20.404
32173001 32173100 26.525
32173501 32173600 10.202
32174201 32174300 9.182
32178001 32178100 25.505
32179101 32179200 12.242
32179401 32179500 45.909
32179801 32179900 27.545
32181001 32181100 0
32185001 32185100 1.02
32185301 32185400 55.091
32186801 32186900 28.566
32187801 32187900 35.707
32188001 32188100 42.848
32188401 32188500 3.061
32189001 32189100 3.061
32189701 32189800 59.172
32194001 32194100 3.061
32194201 32194300 40.808
32194301 32194400 22.444
32194801 32194900 43.869
32195901 32196000 26.525
32196301 32196400 17.343
32198501 32198600 29.586
32198701 32198800 2.04
32199601 32199700 54.071
32200001 32200100 20.404
32200701 32200800 0
32200801 32200900 40.808
32201901 32202000 25.505
32202501 32202600 28.566
32202701 32202800 41.828
32203501 32203600 1.02
32206501 32206600 23.465
32207201 32207300 40.808
32207501 32207600 59.172
32207801 32207900 3.061
32208501 32208600 0
32210101 32210200 45.909
32211901 32212000 46.929
32212001 32212100 20.404
32212501 32212600 37.747
32212701 32212800 89.778
32213501 32213600 19.384
32214901 32215000 69.374
32215001 32215100 0
32215401 32215500 0
32217001 32217100 32.646
32217101 32217200 20.404
32218101 32218200 4.081
32218701 32218800 33.667
32219701 32219800 99.98
32219801 32219900 37.747
32220601 32220700 99.98
32221301 32221400 0
32221401 32221500 16.323
32221801 32221900 3.061
32221901 32222000 90.798
32225701 32225800 26.525
32226301 32226400 3.061
32227901 32228000 8.162
32230101 32230200 40.808
32230301 32230400 27.545
32232201 32232300 21.424
32232301 32232400 9.182
32232401 32232500 13.263
32233301 32233400 31.626
32234301 32234400 52.03
32234401 32234500 0
32236601 32236700 47.949
32237501 32237600 25.505
32238701 32238800 18.364
32239001 32239100 12.242
32240201 32240300 18.364
32241001 32241100 85.697
32241101 32241200 0
32241501 32241600 25.505
32244001 32244100 39.788
32245501 32245600 26.525
