"lb" "ub" "rho"
17766501 17766600 22.444
17768101 17768200 76.515
17769001 17769100 101
17769401 17769500 0
17770301 17770400 33.667
17770601 17770700 6.121
17770701 17770800 31.626
17770901 17771000 31.626
17771101 17771200 99.98
17771501 17771600 1.02
17773601 17773700 40.808
17773801 17773900 15.303
17774101 17774200 28.566
17780901 17781000 42.848
17783101 17783200 46.929
17783501 17783600 6.121
17783601 17783700 19.384
17784901 17785000 38.768
17785101 17785200 47.949
17787801 17787900 2.04
17788001 17788100 7.141
17788801 17788900 1.02
17790501 17790600 7.141
17790801 17790900 0
17791401 17791500 20.404
17791501 17791600 2.04
17792001 17792100 24.485
17793001 17793100 5.101
17794501 17794600 17.343
17794601 17794700 101
17795101 17795200 40.808
17795201 17795300 91.818
17796401 17796500 12.242
17796801 17796900 29.586
17797201 17797300 101
17797701 17797800 32.646
17798001 17798100 0
17798801 17798900 4.081
17802001 17802100 57.131
17802401 17802500 26.525
17803701 17803800 24.485
17806401 17806500 5.101
17806501 17806600 3.061
17807801 17807900 36.727
17808801 17808900 101
17809201 17809300 11.222
17809301 17809400 15.303
17811601 17811700 21.424
17811801 17811900 15.303
17812001 17812100 3.061
17812401 17812500 57.131
17812501 17812600 2.04
17814801 17814900 26.525
17815801 17815900 3.061
17815901 17816000 41.828
17818401 17818500 15.303
17818501 17818600 3.061
17818801 17818900 1.02
17819201 17819300 10.202
17819401 17819500 1.02
17821301 17821400 30.606
17823601 17823700 77.535
17825001 17825100 14.283
17825301 17825400 13.263
17826601 17826700 3.061
17826801 17826900 14.283
17827601 17827700 0
17828801 17828900 45.909
17829001 17829100 0
17830601 17830700 0
17830801 17830900 37.747
17831201 17831300 47.949
17833801 17833900 22.444
17834201 17834300 34.687
17834601 17834700 39.788
17838001 17838100 22.444
17838501 17838600 0
17838901 17839000 42.848
17839001 17839100 63.253
17841901 17842000 46.929
17842301 17842400 60.192
17843701 17843800 4.081
17844101 17844200 3.061
17844301 17844400 26.525
17844401 17844500 4.081
17845101 17845200 23.465
17845301 17845400 97.939
17850101 17850200 43.869
17851401 17851500 101
17851901 17852000 57.131
17853801 17853900 72.434
17854101 17854200 28.566
17855301 17855400 3.061
17856001 17856100 29.586
17858101 17858200 91.818
17858201 17858300 91.818
17860901 17861000 18.364
17861501 17861600 36.727
17861801 17861900 32.646
17863301 17863400 52.03
17865201 17865300 84.677
17866001 17866100 34.687
17866101 17866200 20.404
17866501 17866600 35.707
17866701 17866800 0
17866801 17866900 56.111
17867701 17867800 27.545
17868501 17868600 93.859
17868801 17868900 93.859
17869801 17869900 0
17870101 17870200 53.051
17871301 17871400 0
17871501 17871600 2.04
17871601 17871700 51.01
17872301 17872400 2.04
17878301 17878400 57.131
17878901 17879000 33.667
17879301 17879400 2.04
17881701 17881800 0
17883501 17883600 2.04
17883801 17883900 0
17884801 17884900 18.364
17885301 17885400 23.465
17885401 17885500 71.414
17885501 17885600 0
17885801 17885900 33.667
17886401 17886500 89.778
17886501 17886600 45.909
17887201 17887300 72.434
17888301 17888400 28.566
17889401 17889500 101
17891001 17891100 101
17891801 17891900 25.505
17893701 17893800 58.152
17894201 17894300 0
17894801 17894900 101
17895001 17895100 0
17895201 17895300 23.465
17895601 17895700 56.111
17895701 17895800 28.566
17895801 17895900 25.505
17896701 17896800 42.848
17897201 17897300 35.707
17897401 17897500 30.606
17897601 17897700 24.485
17897701 17897800 101
17897801 17897900 2.04
17899401 17899500 28.566
17900501 17900600 27.545
17901201 17901300 59.172
17901301 17901400 2.04
17901601 17901700 65.293
17901901 17902000 2.04
17902201 17902300 25.505
17903601 17903700 44.889
17904301 17904400 56.111
17905301 17905400 59.172
17906301 17906400 4.081
17906601 17906700 85.697
17907401 17907500 35.707
17908301 17908400 14.283
17908401 17908500 10.202
17908701 17908800 34.687
17908801 17908900 29.586
17908901 17909000 30.606
17910501 17910600 101
17911601 17911700 60.192
17912201 17912300 35.707
17913501 17913600 30.606
17915601 17915700 30.606
17916101 17916200 31.626
17916201 17916300 3.061
17919101 17919200 15.303
17919201 17919300 61.212
17919801 17919900 3.061
17921401 17921500 39.788
17922801 17922900 3.061
17923101 17923200 3.061
17923201 17923300 73.455
17923301 17923400 61.212
17923601 17923700 32.646
17924201 17924300 0
17926301 17926400 84.677
17930401 17930500 45.909
17932501 17932600 101
17933001 17933100 92.838
17933201 17933300 94.879
17933301 17933400 22.444
17933401 17933500 71.414
17933901 17934000 13.263
17935101 17935200 27.545
17937001 17937100 34.687
17937301 17937400 12.242
17937401 17937500 28.566
17937501 17937600 33.667
17937601 17937700 30.606
17938201 17938300 101
17938301 17938400 28.566
17938601 17938700 39.788
17938701 17938800 51.01
17939101 17939200 2.04
17941401 17941500 20.404
17941701 17941800 101
17943301 17943400 30.606
17943701 17943800 4.081
17944301 17944400 2.04
17944801 17944900 58.152
17946301 17946400 51.01
17948301 17948400 0
17948601 17948700 0
17949001 17949100 88.758
17950501 17950600 20.404
17960901 17961000 64.273
17961301 17961400 0
17962601 17962700 1.02
17963901 17964000 83.657
17964101 17964200 101
17964201 17964300 101
17964701 17964800 37.747
17964801 17964900 31.626
17964901 17965000 101
17965201 17965300 29.586
17966601 17966700 26.525
17967001 17967100 65.293
17967801 17967900 5.101
17968201 17968300 29.586
17968301 17968400 39.788
17969001 17969100 3.061
17969601 17969700 0
17969701 17969800 0
17969901 17970000 2.04
17970501 17970600 2.04
17971001 17971100 35.707
17971301 17971400 41.828
17971701 17971800 42.848
17971801 17971900 76.515
17972601 17972700 55.091
17972701 17972800 22.444
17973401 17973500 48.97
17974201 17974300 101
17976401 17976500 98.96
17977101 17977200 42.848
17978001 17978100 31.626
17978801 17978900 0
17978901 17979000 24.485
17979001 17979100 38.768
17979201 17979300 21.424
17980101 17980200 30.606
17980201 17980300 15.303
17980801 17980900 40.808
17982501 17982600 29.586
17982801 17982900 22.444
17983101 17983200 48.97
17983801 17983900 0
17984401 17984500 14.283
17985101 17985200 101
17986701 17986800 20.404
17987101 17987200 17.343
17990101 17990200 46.929
17991301 17991400 55.091
17991401 17991500 1.02
17992701 17992800 101
17993401 17993500 2.04
17993701 17993800 22.444
17994901 17995000 2.04
17995001 17995100 14.283
17995101 17995200 5.101
17995801 17995900 0
17996101 17996200 0
17996401 17996500 13.263
17998801 17998900 3.061
17998901 17999000 1.02
17999201 17999300 24.485
17999301 17999400 21.424
17999401 17999500 40.808
18000201 18000300 22.444
18000301 18000400 92.838
18000401 18000500 20.404
18002501 18002600 15.303
18002701 18002800 2.04
18003601 18003700 2.04
18003701 18003800 8.162
18004101 18004200 2.04
18004801 18004900 12.242
18005401 18005500 91.818
18005801 18005900 56.111
18006601 18006700 40.808
18006801 18006900 41.828
18007901 18008000 0
18009001 18009100 2.04
18009101 18009200 34.687
18009701 18009800 29.586
18009901 18010000 30.606
18010601 18010700 48.97
18011601 18011700 17.343
18011701 18011800 29.586
18012201 18012300 1.02
18012401 18012500 80.596
18012801 18012900 34.687
18014801 18014900 4.081
18015001 18015100 6.121
18015301 18015400 31.626
18015801 18015900 97.939
18015901 18016000 2.04
18017401 18017500 33.667
18017501 18017600 88.758
18017801 18017900 54.071
18018501 18018600 29.586
18019501 18019600 0
18020601 18020700 66.313
18021301 18021400 61.212
18021501 18021600 101
18021801 18021900 96.919
18022001 18022100 33.667
18022801 18022900 84.677
18024101 18024200 33.667
18025001 18025100 21.424
18025401 18025500 24.485
18027001 18027100 36.727
18027101 18027200 57.131
18027701 18027800 101
18027901 18028000 3.061
18028601 18028700 101
18029401 18029500 44.889
18029801 18029900 34.687
18030701 18030800 23.465
18031201 18031300 52.03
18031701 18031800 21.424
18032001 18032100 86.717
18032201 18032300 96.919
18033201 18033300 30.606
18033501 18033600 43.869
18033601 18033700 97.939
18033901 18034000 73.455
18034001 18034100 57.131
18034101 18034200 53.051
18034201 18034300 41.828
18035001 18035100 0
18035401 18035500 30.606
18036201 18036300 43.869
18037701 18037800 36.727
18037801 18037900 0
18038501 18038600 1.02
18039201 18039300 0
18040501 18040600 18.364
18040701 18040800 101
18041001 18041100 42.848
18042001 18042100 77.535
18043501 18043600 70.394
18044501 18044600 19.384
18044601 18044700 101
18044701 18044800 9.182
18044901 18045000 54.071
18049301 18049400 28.566
18051201 18051300 34.687
18051301 18051400 0
18051601 18051700 55.091
18051901 18052000 29.586
18056501 18056600 32.646
18059201 18059300 17.343
18061601 18061700 15.303
18061701 18061800 19.384
18062401 18062500 0
18064601 18064700 62.232
18065101 18065200 0
18065301 18065400 41.828
18065601 18065700 0
18066301 18066400 5.101
18066801 18066900 63.253
18072401 18072500 57.131
18073001 18073100 52.03
18073101 18073200 26.525
18073901 18074000 1.02
18076401 18076500 62.232
18076701 18076800 42.848
18077701 18077800 13.263
18077801 18077900 8.162
18078601 18078700 0
18082501 18082600 74.475
18086201 18086300 0
18086301 18086400 64.273
18098301 18098400 0
18108301 18108400 8.162
18113901 18114000 11.222
18114201 18114300 5.101
18118101 18118200 3.061
18119701 18119800 19.384
18127001 18127100 9.182
18128601 18128700 0
18128801 18128900 14.283
18131901 18132000 19.384
18132301 18132400 70.394
18133601 18133700 0
18137301 18137400 8.162
18138401 18138500 25.505
18138701 18138800 4.081
18141001 18141100 31.626
18142101 18142200 38.768
18142401 18142500 14.283
18143401 18143500 6.121
18143501 18143600 68.354
18143701 18143800 2.04
18144201 18144300 4.081
18145101 18145200 0
18146001 18146100 0
18146601 18146700 0
18149901 18150000 5.101
18150601 18150700 5.101
18151001 18151100 15.303
18151501 18151600 22.444
18151701 18151800 41.828
18153701 18153800 101
18154901 18155000 25.505
18155201 18155300 91.818
18156601 18156700 101
18156801 18156900 10.202
18156901 18157000 16.323
18157201 18157300 40.808
18157701 18157800 61.212
18158901 18159000 55.091
18159001 18159100 62.232
18159701 18159800 35.707
18160301 18160400 32.646
18162001 18162100 31.626
18162501 18162600 20.404
18163201 18163300 31.626
18165101 18165200 19.384
18168901 18169000 18.364
18169401 18169500 11.222
18169701 18169800 33.667
18170701 18170800 31.626
18175101 18175200 17.343
18176401 18176500 0
18176501 18176600 23.465
18177201 18177300 3.061
18177601 18177700 1.02
18177701 18177800 30.606
18177901 18178000 20.404
18178101 18178200 69.374
18179001 18179100 51.01
18180901 18181000 44.889
18185401 18185500 6.121
18186301 18186400 29.586
18189701 18189800 64.273
18192301 18192400 1.02
18193101 18193200 16.323
18193701 18193800 4.081
18193801 18193900 23.465
18194001 18194100 0
18196801 18196900 11.222
18197301 18197400 6.121
18197401 18197500 11.222
18198001 18198100 22.444
18199001 18199100 2.04
18200701 18200800 3.061
18201001 18201100 2.04
18201301 18201400 3.061
18203701 18203800 2.04
18207301 18207400 17.343
18207601 18207700 51.01
18207801 18207900 6.121
18210101 18210200 56.111
18213301 18213400 62.232
18213801 18213900 70.394
18214501 18214600 33.667
18215101 18215200 4.081
18220101 18220200 25.505
18220201 18220300 2.04
18220701 18220800 0
18221701 18221800 1.02
18222001 18222100 0
18222801 18222900 46.929
18223101 18223200 35.707
18224601 18224700 23.465
18224801 18224900 36.727
18225001 18225100 33.667
18225401 18225500 73.455
18225501 18225600 18.364
18225901 18226000 39.788
18226201 18226300 85.697
18228101 18228200 33.667
18228501 18228600 35.707
18228901 18229000 3.061
18229701 18229800 57.131
18230101 18230200 0
18230801 18230900 46.929
18231101 18231200 38.768
18231801 18231900 0
18233501 18233600 14.283
18233701 18233800 13.263
18233801 18233900 34.687
18235701 18235800 22.444
18235801 18235900 52.03
18235901 18236000 89.778
18236301 18236400 42.848
18236401 18236500 51.01
18236601 18236700 47.949
18237101 18237200 85.697
18238501 18238600 31.626
18239101 18239200 101
18239301 18239400 27.545
18239601 18239700 39.788
18240501 18240600 4.081
18240901 18241000 47.949
18241501 18241600 5.101
18241801 18241900 23.465
18242201 18242300 57.131
18242701 18242800 53.051
18243101 18243200 78.556
18243701 18243800 99.98
18245401 18245500 2.04
18245801 18245900 15.303
18246001 18246100 0
18246501 18246600 9.182
18247601 18247700 0
18248201 18248300 28.566
18249501 18249600 13.263
18250101 18250200 78.556
18252401 18252500 92.838
18252601 18252700 0
18253501 18253600 84.677
18254901 18255000 2.04
18255801 18255900 32.646
18256701 18256800 47.949
18259301 18259400 33.667
18259601 18259700 101
18260901 18261000 14.283
18261701 18261800 77.535
18262201 18262300 45.909
18263001 18263100 59.172
18263101 18263200 18.364
18263301 18263400 0
18264001 18264100 23.465
18264301 18264400 32.646
18266101 18266200 43.869
18266201 18266300 3.061
18266501 18266600 96.919
18267401 18267500 14.283
18267701 18267800 0
18268001 18268100 21.424
18268201 18268300 31.626
18268301 18268400 67.333
18269601 18269700 1.02
18270101 18270200 78.556
18270201 18270300 48.97
18271301 18271400 0
18271401 18271500 33.667
18271701 18271800 59.172
18271801 18271900 34.687
18271901 18272000 17.343
18272001 18272100 24.485
18272201 18272300 90.798
18273001 18273100 68.354
18273401 18273500 3.061
18275601 18275700 24.485
18276401 18276500 45.909
18278201 18278300 4.081
18278301 18278400 76.515
18278501 18278600 31.626
18279601 18279700 36.727
18281301 18281400 26.525
18281501 18281600 101
18281801 18281900 70.394
18282001 18282100 37.747
18284901 18285000 49.99
18285601 18285700 44.889
18286601 18286700 14.283
18288601 18288700 42.848
18289401 18289500 49.99
18290401 18290500 39.788
18291901 18292000 55.091
18292201 18292300 3.061
18293901 18294000 43.869
18294101 18294200 40.808
18296501 18296600 0
18296701 18296800 0
18298401 18298500 40.808
18298601 18298700 68.354
18306001 18306100 99.98
18306401 18306500 46.929
18306501 18306600 76.515
18306701 18306800 15.303
18306801 18306900 9.182
18307301 18307400 0
18308601 18308700 20.404
18309101 18309200 33.667
18309201 18309300 0
18309701 18309800 22.444
18310901 18311000 23.465
18311801 18311900 38.768
18314901 18315000 101
18317401 18317500 35.707
18319501 18319600 101
18319701 18319800 101
18322601 18322700 0
18323601 18323700 34.687
18324201 18324300 30.606
18327101 18327200 56.111
18327501 18327600 41.828
18328101 18328200 52.03
18328601 18328700 33.667
18328801 18328900 2.04
18329001 18329100 3.061
18329401 18329500 23.465
18330701 18330800 13.263
18330801 18330900 30.606
18331301 18331400 29.586
18331901 18332000 25.505
18332001 18332100 45.909
18332101 18332200 12.242
18334601 18334700 2.04
18334701 18334800 21.424
18334801 18334900 33.667
18334901 18335000 2.04
18335801 18335900 25.505
18336501 18336600 20.404
18338801 18338900 33.667
18341001 18341100 27.545
18343301 18343400 53.051
18343601 18343700 39.788
18343901 18344000 29.586
18344401 18344500 80.596
18345601 18345700 13.263
18345801 18345900 11.222
18346101 18346200 20.404
18348501 18348600 51.01
18351801 18351900 17.343
18352101 18352200 2.04
18352401 18352500 87.737
18354901 18355000 97.939
18356501 18356600 16.323
18357501 18357600 17.343
18358101 18358200 16.323
18358901 18359000 23.465
18359001 18359100 79.576
18359601 18359700 101
18360601 18360700 54.071
18361101 18361200 19.384
18361401 18361500 72.434
18362901 18363000 43.869
18363301 18363400 63.253
18363701 18363800 3.061
18364501 18364600 0
18364601 18364700 3.061
18367801 18367900 101
18368401 18368500 17.343
18370201 18370300 34.687
18370301 18370400 17.343
18370901 18371000 60.192
18371901 18372000 101
18372401 18372500 21.424
18372501 18372600 29.586
18372801 18372900 30.606
18373301 18373400 51.01
18374101 18374200 29.586
18374501 18374600 83.657
18375701 18375800 36.727
18375801 18375900 25.505
18376601 18376700 19.384
18377001 18377100 72.434
18377501 18377600 20.404
18377901 18378000 9.182
18379101 18379200 1.02
18379501 18379600 23.465
18380801 18380900 21.424
18381701 18381800 2.04
18382401 18382500 35.707
18383901 18384000 2.04
18384001 18384100 64.273
18384301 18384400 33.667
18385501 18385600 98.96
18387701 18387800 2.04
18387901 18388000 98.96
18390201 18390300 44.889
18390601 18390700 32.646
18391501 18391600 25.505
18393001 18393100 0
18393701 18393800 20.404
18399501 18399600 55.091
18401501 18401600 101
18404201 18404300 38.768
18405001 18405100 29.586
18405701 18405800 97.939
18405801 18405900 0
18406901 18407000 2.04
18407301 18407400 0
18407901 18408000 34.687
18408401 18408500 32.646
18409101 18409200 11.222
18409301 18409400 54.071
18410601 18410700 78.556
18411301 18411400 73.455
18411701 18411800 57.131
18411901 18412000 0
18412001 18412100 39.788
18412701 18412800 41.828
18413101 18413200 91.818
18413301 18413400 92.838
18413901 18414000 87.737
18414901 18415000 46.929
18415901 18416000 23.465
18417101 18417200 14.283
18419701 18419800 30.606
18420401 18420500 3.061
18420801 18420900 5.101
18421001 18421100 41.828
18421101 18421200 0
18421701 18421800 48.97
18422301 18422400 0
18422601 18422700 2.04
18422701 18422800 3.061
18423801 18423900 11.222
18424201 18424300 0
18424801 18424900 101
18425001 18425100 1.02
18425101 18425200 62.232
18425401 18425500 16.323
18425501 18425600 18.364
18425601 18425700 19.384
18426301 18426400 9.182
18429001 18429100 43.869
18430001 18430100 3.061
18430701 18430800 101
18430901 18431000 66.313
18431901 18432000 11.222
18432401 18432500 0
18433301 18433400 29.586
18433601 18433700 0
18433701 18433800 49.99
18435901 18436000 35.707
18436201 18436300 27.545
18436601 18436700 2.04
18436701 18436800 52.03
18438601 18438700 101
18438901 18439000 42.848
18439301 18439400 27.545
18439601 18439700 24.485
18440001 18440100 21.424
18440701 18440800 101
18442401 18442500 3.061
18443501 18443600 101
18443801 18443900 49.99
18444401 18444500 35.707
18444501 18444600 101
18445301 18445400 80.596
18445701 18445800 40.808
18446101 18446200 40.808
18446401 18446500 85.697
18447201 18447300 11.222
18448401 18448500 28.566
18448501 18448600 25.505
18449101 18449200 48.97
18449201 18449300 18.364
18449501 18449600 14.283
18450201 18450300 55.091
18450601 18450700 73.455
18455401 18455500 2.04
18455901 18456000 72.434
18456401 18456500 33.667
18456701 18456800 46.929
18459501 18459600 17.343
18459801 18459900 14.283
18459901 18460000 45.909
18460201 18460300 98.96
18460501 18460600 76.515
18460901 18461000 2.04
18462901 18463000 13.263
18463301 18463400 28.566
18463501 18463600 89.778
18464701 18464800 15.303
18465001 18465100 46.929
18465101 18465200 9.182
18465201 18465300 24.485
18465401 18465500 0
18465501 18465600 12.242
18466201 18466300 58.152
18466301 18466400 0
18466801 18466900 22.444
18467701 18467800 11.222
18467901 18468000 48.97
18468601 18468700 64.273
18470801 18470900 47.949
18472401 18472500 0
18472501 18472600 101
18473001 18473100 101
18473201 18473300 23.465
18473701 18473800 2.04
18474101 18474200 57.131
18474201 18474300 2.04
18474401 18474500 0
18474901 18475000 83.657
18475901 18476000 58.152
18476101 18476200 31.626
18476301 18476400 11.222
18476901 18477000 31.626
18479401 18479500 26.525
18479601 18479700 20.404
18480901 18481000 11.222
18481101 18481200 19.384
18482401 18482500 66.313
18483601 18483700 30.606
18483701 18483800 19.384
18483801 18483900 0
18484601 18484700 47.949
18485501 18485600 4.081
18485701 18485800 19.384
18486001 18486100 10.202
18487501 18487600 23.465
18488301 18488400 98.96
18488901 18489000 2.04
18490101 18490200 11.222
18491601 18491700 20.404
18492001 18492100 61.212
18492101 18492200 0
18492401 18492500 27.545
18492801 18492900 15.303
18494501 18494600 33.667
18495901 18496000 15.303
18496301 18496400 10.202
18496401 18496500 13.263
18497301 18497400 96.919
18497401 18497500 7.141
18498501 18498600 18.364
18499001 18499100 1.02
18499101 18499200 87.737
18499601 18499700 79.576
18500801 18500900 38.768
18501701 18501800 3.061
18502001 18502100 6.121
18502201 18502300 1.02
18504201 18504300 25.505
18504901 18505000 5.101
18505401 18505500 0
18505801 18505900 0
18507401 18507500 12.242
18508301 18508400 4.081
18509801 18509900 45.909
18510101 18510200 93.859
18510601 18510700 41.828
18511001 18511100 55.091
18511901 18512000 42.848
18512401 18512500 0
18513301 18513400 2.04
18513601 18513700 57.131
18514701 18514800 6.121
18515101 18515200 1.02
18517201 18517300 44.889
18519101 18519200 0
18520301 18520400 8.162
18520801 18520900 51.01
18521401 18521500 10.202
18521701 18521800 33.667
18522101 18522200 1.02
18523401 18523500 39.788
18524401 18524500 28.566
18525001 18525100 14.283
18525301 18525400 14.283
18526001 18526100 3.061
18526401 18526500 43.869
18526801 18526900 4.081
18528401 18528500 34.687
18528701 18528800 44.889
18529601 18529700 47.949
18529901 18530000 33.667
18530301 18530400 29.586
18531301 18531400 8.162
18532201 18532300 35.707
18532301 18532400 101
18532801 18532900 40.808
18533001 18533100 20.404
18533701 18533800 3.061
18534401 18534500 2.04
18534501 18534600 66.313
18534801 18534900 26.525
18535001 18535100 4.081
18538201 18538300 5.101
18538301 18538400 35.707
18538501 18538600 54.071
18539001 18539100 26.525
18540101 18540200 83.657
18540501 18540600 0
18540701 18540800 40.808
18542301 18542400 1.02
18543201 18543300 28.566
18543501 18543600 44.889
18545001 18545100 6.121
18546101 18546200 2.04
18546201 18546300 20.404
18546301 18546400 18.364
18547801 18547900 0
18548001 18548100 44.889
18548101 18548200 38.768
18548501 18548600 9.182
18549001 18549100 30.606
18549201 18549300 21.424
18549301 18549400 63.253
18550501 18550600 62.232
18550601 18550700 53.051
18550901 18551000 23.465
18551401 18551500 23.465
18551701 18551800 27.545
18553001 18553100 7.141
18553801 18553900 37.747
18555301 18555400 2.04
18556301 18556400 21.424
18557001 18557100 12.242
18558101 18558200 4.081
18558701 18558800 11.222
18562001 18562100 14.283
18562601 18562700 0
18563001 18563100 33.667
18563701 18563800 2.04
18563901 18564000 53.051
18566001 18566100 14.283
18570001 18570100 13.263
18571101 18571200 2.04
18571601 18571700 4.081
18574101 18574200 17.343
18574401 18574500 2.04
18574601 18574700 19.384
18575501 18575600 0
18576701 18576800 2.04
18577101 18577200 5.101
18577201 18577300 4.081
18577701 18577800 0
18578301 18578400 32.646
18579701 18579800 44.889
18579901 18580000 2.04
18580701 18580800 20.404
18582901 18583000 16.323
18585601 18585700 11.222
18585901 18586000 37.747
18586401 18586500 75.495
18587201 18587300 3.061
18587701 18587800 35.707
18588001 18588100 27.545
18589601 18589700 55.091
18590401 18590500 31.626
18591601 18591700 101
18594501 18594600 56.111
18594601 18594700 34.687
18597301 18597400 91.818
18597701 18597800 7.141
18598301 18598400 25.505
18598401 18598500 20.404
18605501 18605600 0
18607501 18607600 35.707
18610601 18610700 85.697
18612501 18612600 1.02
18614701 18614800 32.646
18616801 18616900 17.343
18616901 18617000 12.242
18620201 18620300 0
18620901 18621000 2.04
18622801 18622900 33.667
18623701 18623800 10.202
18624101 18624200 2.04
18625201 18625300 0
18625801 18625900 25.505
18629501 18629600 101
18630601 18630700 2.04
18632101 18632200 4.081
18633601 18633700 61.212
18633701 18633800 0
18634101 18634200 15.303
18634201 18634300 40.808
18636401 18636500 26.525
18637401 18637500 14.283
18638001 18638100 10.202
18639601 18639700 0
18641301 18641400 9.182
18645101 18645200 44.889
18645501 18645600 22.444
18647101 18647200 13.263
18647301 18647400 16.323
18647401 18647500 17.343
18653301 18653400 0
18655901 18656000 9.182
18933701 18933800 26.525
18936301 18936400 33.667
18937001 18937100 22.444
18940401 18940500 11.222
18942401 18942500 0
18964901 18965000 3.061
18965001 18965100 70.394
18971401 18971500 87.737
18973601 18973700 13.263
18973801 18973900 15.303
18984801 18984900 28.566
18985801 18985900 73.455
18985901 18986000 13.263
18986701 18986800 35.707
18989301 18989400 14.283
18990701 18990800 20.404
18991201 18991300 16.323
18992101 18992200 14.283
18995201 18995300 39.788
18996701 18996800 0
18997901 18998000 55.091
18999601 18999700 101
18999701 18999800 57.131
19000901 19001000 16.323
19001201 19001300 54.071
19006801 19006900 9.182
19007801 19007900 16.323
19008201 19008300 16.323
19010001 19010100 17.343
19011401 19011500 2.04
19011901 19012000 13.263
19013501 19013600 3.061
19016101 19016200 98.96
19019501 19019600 0
19020401 19020500 5.101
19022101 19022200 28.566
19022201 19022300 19.384
19022901 19023000 47.949
19024901 19025000 24.485
19025001 19025100 13.263
19025501 19025600 18.364
19029501 19029600 2.04
19029801 19029900 12.242
19030001 19030100 3.061
19031101 19031200 4.081
19033101 19033200 6.121
19034001 19034100 12.242
19034101 19034200 18.364
19034701 19034800 1.02
19035001 19035100 24.485
19036501 19036600 18.364
19037201 19037300 3.061
19040001 19040100 5.101
19040201 19040300 4.081
19041301 19041400 98.96
19041501 19041600 6.121
19044601 19044700 42.848
19048701 19048800 5.101
19048901 19049000 47.949
19049001 19049100 101
19051401 19051500 0
19051701 19051800 14.283
19051801 19051900 30.606
19052401 19052500 16.323
19052601 19052700 62.232
19053201 19053300 1.02
19053901 19054000 51.01
19054701 19054800 8.162
19055901 19056000 49.99
19056201 19056300 73.455
19056701 19056800 21.424
19057501 19057600 4.081
19057801 19057900 46.929
19058601 19058700 15.303
19059001 19059100 91.818
19060401 19060500 12.242
19060701 19060800 75.495
19061601 19061700 20.404
19062801 19062900 3.061
19063301 19063400 18.364
19064501 19064600 53.051
19065101 19065200 28.566
19065601 19065700 0
19066301 19066400 41.828
19066401 19066500 14.283
19068301 19068400 15.303
19068801 19068900 11.222
19071701 19071800 18.364
19072801 19072900 12.242
19073701 19073800 11.222
19075101 19075200 30.606
19075201 19075300 53.051
19075401 19075500 31.626
19076101 19076200 25.505
19076501 19076600 86.717
19077901 19078000 16.323
19079201 19079300 0
19081901 19082000 12.242
19082001 19082100 19.384
19082701 19082800 64.273
19085901 19086000 59.172
19086301 19086400 101
19086701 19086800 0
19088101 19088200 2.04
19088601 19088700 48.97
19095001 19095100 54.071
19095601 19095700 99.98
19099201 19099300 0
19102801 19102900 62.232
19104101 19104200 46.929
19105201 19105300 98.96
19105601 19105700 23.465
19106601 19106700 85.697
19107301 19107400 44.889
19107901 19108000 25.505
19108101 19108200 19.384
19108301 19108400 54.071
19109501 19109600 87.737
19114801 19114900 51.01
19117201 19117300 95.899
19117901 19118000 95.899
19118401 19118500 35.707
19119401 19119500 3.061
19119701 19119800 56.111
19119901 19120000 61.212
19120401 19120500 0
19120601 19120700 48.97
19124101 19124200 0
19124201 19124300 57.131
19127101 19127200 9.182
19127701 19127800 12.242
19127801 19127900 32.646
19127901 19128000 1.02
19128501 19128600 101
19128901 19129000 16.323
19129901 19130000 55.091
19130701 19130800 3.061
19130901 19131000 101
19131601 19131700 43.869
19134201 19134300 22.444
19136801 19136900 96.919
19137101 19137200 11.222
19138701 19138800 91.818
19139001 19139100 101
19139401 19139500 85.697
19140501 19140600 0
19141401 19141500 91.818
19141801 19141900 32.646
19142201 19142300 34.687
19143001 19143100 17.343
19144001 19144100 25.505
19144401 19144500 13.263
19145101 19145200 78.556
19145601 19145700 35.707
19146301 19146400 21.424
19146601 19146700 0
19147601 19147700 42.848
19147801 19147900 101
19148301 19148400 3.061
19148801 19148900 19.384
19149101 19149200 2.04
19150601 19150700 74.475
19150701 19150800 38.768
19151101 19151200 36.727
19152001 19152100 34.687
19152101 19152200 64.273
19152801 19152900 13.263
19153401 19153500 55.091
19153601 19153700 0
19154301 19154400 2.04
19154601 19154700 19.384
19154901 19155000 41.828
19155001 19155100 92.838
19155101 19155200 63.253
19155801 19155900 35.707
19156601 19156700 44.889
19157101 19157200 7.141
19157501 19157600 5.101
19158001 19158100 25.505
19159601 19159700 7.141
19160601 19160700 2.04
19162001 19162100 101
19162701 19162800 2.04
19163801 19163900 51.01
19164501 19164600 55.091
19164601 19164700 51.01
19164801 19164900 4.081
19165001 19165100 2.04
19165101 19165200 33.667
19165501 19165600 7.141
19165601 19165700 82.636
19166601 19166700 7.141
19167101 19167200 0
19168201 19168300 20.404
19168401 19168500 12.242
19169401 19169500 31.626
19170101 19170200 21.424
19171001 19171100 75.495
19171401 19171500 28.566
19173201 19173300 3.061
19173301 19173400 14.283
19175001 19175100 64.273
19175701 19175800 8.162
19176001 19176100 101
19176701 19176800 77.535
19177701 19177800 4.081
19178701 19178800 0
19180301 19180400 28.566
19180801 19180900 2.04
19181701 19181800 51.01
19181801 19181900 0
19182001 19182100 29.586
19183001 19183100 43.869
19184401 19184500 0
