"lb" "ub" "rho"
7167701 7167800 21.424
7167801 7167900 24.485
7168101 7168200 2.04
7168301 7168400 38.768
7168501 7168600 37.747
7168901 7169000 54.071
7169101 7169200 54.071
7169601 7169700 31.626
7169801 7169900 0
7170201 7170300 55.091
7170901 7171000 16.323
7173001 7173100 2.04
7173901 7174000 37.747
7176301 7176400 68.354
7177601 7177700 0
7177901 7178000 37.747
7179001 7179100 62.232
7179501 7179600 2.04
7179701 7179800 5.101
7181601 7181700 48.97
7182301 7182400 25.505
7182401 7182500 15.303
7183601 7183700 13.263
7183801 7183900 25.505
7189101 7189200 2.04
7189201 7189300 15.303
7189701 7189800 0
7191501 7191600 78.556
7192301 7192400 30.606
7193301 7193400 0
7193601 7193700 2.04
7193801 7193900 0
7195901 7196000 27.545
7201401 7201500 0
7201901 7202000 0
7204901 7205000 0
7205201 7205300 99.98
7212501 7212600 33.667
7214201 7214300 22.444
7216101 7216200 101
7216301 7216400 47.949
7216501 7216600 35.707
7217901 7218000 0
7219701 7219800 26.525
7219901 7220000 41.828
7222301 7222400 9.182
7223201 7223300 0
7223701 7223800 46.929
7223801 7223900 38.768
7228401 7228500 101
7229601 7229700 29.586
7229801 7229900 36.727
7231401 7231500 2.04
7234401 7234500 1.02
7241101 7241200 0
7242001 7242100 0
7243601 7243700 3.061
7244301 7244400 66.313
7251201 7251300 5.101
7252001 7252100 93.859
7252601 7252700 55.091
7254201 7254300 2.04
7257301 7257400 34.687
7258601 7258700 67.333
7259901 7260000 7.141
7260401 7260500 12.242
7263301 7263400 40.808
7264001 7264100 0
7265001 7265100 86.717
7268001 7268100 0
7268301 7268400 28.566
7268501 7268600 0
7269901 7270000 10.202
7270101 7270200 77.535
7272301 7272400 1.02
7274901 7275000 41.828
7276101 7276200 27.545
7278801 7278900 101
7286001 7286100 24.485
7292401 7292500 4.081
7293101 7293200 36.727
7295401 7295500 49.99
7296001 7296100 2.04
7296101 7296200 0
7298301 7298400 3.061
7298701 7298800 7.141
7298801 7298900 0
7301501 7301600 60.192
7303201 7303300 2.04
7308201 7308300 25.505
7309701 7309800 5.101
7309801 7309900 54.071
7310401 7310500 28.566
7314201 7314300 47.949
7314701 7314800 8.162
7315601 7315700 83.657
7319401 7319500 15.303
7320301 7320400 0
7322001 7322100 0
7322201 7322300 0
7324901 7325000 40.808
7327901 7328000 1.02
7330201 7330300 0
7330301 7330400 0
7331101 7331200 1.02
7331801 7331900 2.04
7338501 7338600 32.646
7339501 7339600 14.283
7340601 7340700 2.04
7342301 7342400 0
7342401 7342500 44.889
7342601 7342700 0
7343501 7343600 10.202
7344101 7344200 34.687
7345301 7345400 0
7346001 7346100 0
7346301 7346400 21.424
7346701 7346800 21.424
7348201 7348300 97.939
7351401 7351500 11.222
7354101 7354200 19.384
7354401 7354500 33.667
7354801 7354900 0
7355401 7355500 15.303
7356401 7356500 58.152
7357001 7357100 0
7358401 7358500 0
7358501 7358600 67.333
7358801 7358900 2.04
7359101 7359200 69.374
7362201 7362300 15.303
7362301 7362400 0
7363101 7363200 2.04
7364901 7365000 0
7367801 7367900 18.364
7368801 7368900 70.394
7370301 7370400 0
7373401 7373500 40.808
7375301 7375400 19.384
7376401 7376500 0
7377201 7377300 25.505
7377301 7377400 4.081
7378001 7378100 36.727
7380501 7380600 0
7383001 7383100 76.515
7387701 7387800 43.869
7387901 7388000 1.02
7393201 7393300 14.283
7393401 7393500 3.061
7393901 7394000 101
7394201 7394300 58.152
7397701 7397800 88.758
7398301 7398400 40.808
7401201 7401300 2.04
7401901 7402000 3.061
7402801 7402900 19.384
7405601 7405700 25.505
7407301 7407400 15.303
7407501 7407600 2.04
7413201 7413300 0
7414601 7414700 0
7414801 7414900 56.111
7415401 7415500 27.545
7416001 7416100 4.081
7416301 7416400 101
7417101 7417200 33.667
7419801 7419900 1.02
7420101 7420200 3.061
7421401 7421500 0
7423101 7423200 2.04
7423201 7423300 0
7423601 7423700 0
7423801 7423900 3.061
7424301 7424400 2.04
7425601 7425700 2.04
7426201 7426300 94.879
7427901 7428000 21.424
7428401 7428500 3.061
7428801 7428900 34.687
7433001 7433100 56.111
7438801 7438900 31.626
7439301 7439400 4.081
7439401 7439500 0
7440101 7440200 2.04
7442601 7442700 49.99
7445901 7446000 11.222
7447201 7447300 38.768
7447401 7447500 61.212
7447701 7447800 20.404
7456201 7456300 42.848
7457601 7457700 25.505
7457701 7457800 51.01
7460501 7460600 12.242
7461801 7461900 0
7465901 7466000 2.04
7470201 7470300 0
7472001 7472100 19.384
7472101 7472200 2.04
7473401 7473500 19.384
7473601 7473700 12.242
7473701 7473800 22.444
7475701 7475800 13.263
7476401 7476500 0
7477601 7477700 2.04
7481601 7481700 4.081
7485201 7485300 15.303
7485801 7485900 0
7486201 7486300 7.141
7486401 7486500 38.768
7488801 7488900 101
7489601 7489700 33.667
7490301 7490400 0
7493201 7493300 32.646
7493801 7493900 2.04
7493901 7494000 48.97
7494201 7494300 36.727
7496501 7496600 32.646
7497201 7497300 0
7497701 7497800 19.384
7497901 7498000 19.384
7500301 7500400 6.121
7500501 7500600 31.626
7500801 7500900 0
7501301 7501400 33.667
7506201 7506300 26.525
7510901 7511000 53.051
7511001 7511100 2.04
7511101 7511200 11.222
7511701 7511800 43.869
7512901 7513000 74.475
7514001 7514100 23.465
7516401 7516500 62.232
7518001 7518100 76.515
7518101 7518200 37.747
7518201 7518300 26.525
7518301 7518400 2.04
7518801 7518900 15.303
7521601 7521700 0
7524201 7524300 0
7525601 7525700 2.04
7528401 7528500 1.02
7528901 7529000 0
7535301 7535400 0
7535701 7535800 56.111
7537001 7537100 44.889
7537501 7537600 1.02
7537601 7537700 48.97
7538901 7539000 59.172
7539201 7539300 38.768
7539401 7539500 1.02
7539601 7539700 25.505
7540301 7540400 60.192
7541801 7541900 49.99
7543301 7543400 17.343
7543901 7544000 51.01
7544001 7544100 12.242
7546501 7546600 19.384
7547301 7547400 49.99
7547601 7547700 49.99
7547901 7548000 0
7550801 7550900 2.04
7552001 7552100 30.606
7553001 7553100 2.04
7554001 7554100 73.455
7554401 7554500 46.929
7557201 7557300 21.424
7557401 7557500 14.283
7557801 7557900 7.141
7557901 7558000 14.283
7558101 7558200 2.04
7560501 7560600 73.455
7563401 7563500 40.808
7563501 7563600 34.687
7563701 7563800 33.667
7564401 7564500 37.747
7564801 7564900 0
7565601 7565700 0
7566201 7566300 68.354
7566301 7566400 16.323
7568001 7568100 13.263
7568601 7568700 15.303
7568801 7568900 36.727
7568901 7569000 18.364
7569001 7569100 0
7569201 7569300 45.909
7570301 7570400 4.081
7572001 7572100 86.717
7574401 7574500 13.263
7575301 7575400 0
7575401 7575500 34.687
7577001 7577100 26.525
7577501 7577600 20.404
7578201 7578300 38.768
7578501 7578600 21.424
7579401 7579500 43.869
7580701 7580800 8.162
7581501 7581600 2.04
7581701 7581800 2.04
7582501 7582600 35.707
7584201 7584300 4.081
7584401 7584500 84.677
7584701 7584800 101
7585301 7585400 8.162
7588201 7588300 2.04
7589501 7589600 101
7589701 7589800 26.525
7595001 7595100 0
7595301 7595400 0
7595901 7596000 2.04
7632401 7632500 18.364
7632801 7632900 31.626
7633301 7633400 21.424
7633401 7633500 0
7633801 7633900 26.525
7639301 7639400 3.061
7640501 7640600 1.02
7642101 7642200 25.505
7645701 7645800 1.02
7645801 7645900 35.707
7646701 7646800 30.606
7651201 7651300 18.364
7652301 7652400 3.061
7652401 7652500 6.121
7653101 7653200 28.566
7655501 7655600 0
7655701 7655800 74.475
7660701 7660800 2.04
7661601 7661700 51.01
7662201 7662300 37.747
7663201 7663300 23.465
7663501 7663600 26.525
7664001 7664100 30.606
7665701 7665800 0
7666401 7666500 1.02
7667501 7667600 77.535
7667901 7668000 0
7668201 7668300 0
7669901 7670000 0
7672901 7673000 37.747
7673701 7673800 4.081
7674201 7674300 2.04
7677901 7678000 38.768
7678301 7678400 14.283
7681201 7681300 7.141
7681301 7681400 34.687
7681601 7681700 23.465
7685301 7685400 3.061
7690201 7690300 2.04
7692001 7692100 9.182
7693101 7693200 18.364
7696801 7696900 87.737
7703601 7703700 101
7705301 7705400 2.04
7706401 7706500 49.99
7706701 7706800 0
7711501 7711600 54.071
7712201 7712300 15.303
7712301 7712400 69.374
7715001 7715100 10.202
7724301 7724400 2.04
7725001 7725100 1.02
7726701 7726800 52.03
7729101 7729200 0
7734601 7734700 13.263
7757401 7757500 51.01
7758601 7758700 1.02
7764401 7764500 0
7766601 7766700 1.02
7768001 7768100 84.677
7768101 7768200 38.768
7768501 7768600 0
7770201 7770300 0
7771401 7771500 33.667
7771901 7772000 22.444
7772001 7772100 33.667
7772401 7772500 63.253
7773001 7773100 2.04
7775001 7775100 4.081
7776001 7776100 41.828
7776101 7776200 0
7776301 7776400 27.545
7777601 7777700 53.051
7777701 7777800 0
7782101 7782200 12.242
7782201 7782300 15.303
7790801 7790900 2.04
7792701 7792800 4.081
7794501 7794600 19.384
7796801 7796900 34.687
7798801 7798900 2.04
7807001 7807100 60.192
7810001 7810100 3.061
7813001 7813100 3.061
7813401 7813500 2.04
7815901 7816000 63.253
7817601 7817700 16.323
7820401 7820500 2.04
7821001 7821100 6.121
7831501 7831600 31.626
7831701 7831800 17.343
7833101 7833200 3.061
7833301 7833400 25.505
7833501 7833600 2.04
7833801 7833900 101
7839901 7840000 43.869
7846801 7846900 2.04
7849301 7849400 2.04
7849401 7849500 2.04
7849601 7849700 33.667
7850201 7850300 2.04
7856001 7856100 0
7865101 7865200 0
7865301 7865400 0
7869001 7869100 33.667
7869201 7869300 3.061
7869601 7869700 51.01
7870301 7870400 4.081
7870701 7870800 19.384
7870801 7870900 2.04
7875401 7875500 31.626
7875501 7875600 39.788
7875701 7875800 0
7879601 7879700 40.808
7882001 7882100 22.444
7885101 7885200 13.263
7885201 7885300 0
7885301 7885400 19.384
7885401 7885500 7.141
7890801 7890900 0
7892201 7892300 26.525
7892401 7892500 43.869
7892501 7892600 3.061
7895101 7895200 2.04
7896001 7896100 0
7896301 7896400 46.929
7896501 7896600 35.707
7896601 7896700 17.343
7897001 7897100 2.04
7897301 7897400 34.687
7903701 7903800 14.283
7905301 7905400 27.545
7909501 7909600 92.838
7909901 7910000 5.101
7916201 7916300 40.808
7916401 7916500 39.788
7920701 7920800 56.111
7921601 7921700 67.333
7921901 7922000 32.646
7922501 7922600 0
7922701 7922800 60.192
7926301 7926400 34.687
7927101 7927200 0
7928801 7928900 0
7929001 7929100 65.293
7930301 7930400 24.485
7932701 7932800 47.949
7933301 7933400 1.02
7933401 7933500 9.182
7933901 7934000 0
7935101 7935200 0
7938801 7938900 5.101
7939201 7939300 35.707
7939401 7939500 2.04
7939601 7939700 33.667
7940401 7940500 15.303
7941401 7941500 0
7942201 7942300 68.354
7943201 7943300 78.556
7944001 7944100 25.505
7944401 7944500 20.404
7944701 7944800 14.283
7945701 7945800 28.566
7945801 7945900 34.687
7948801 7948900 0
7949501 7949600 36.727
7950301 7950400 2.04
7950901 7951000 101
7952701 7952800 46.929
7955201 7955300 51.01
7955401 7955500 38.768
7957501 7957600 27.545
7958701 7958800 31.626
7960401 7960500 2.04
7961001 7961100 41.828
7962801 7962900 0
7963401 7963500 33.667
7963801 7963900 58.152
7967801 7967900 2.04
7968701 7968800 2.04
7968801 7968900 27.545
7970701 7970800 3.061
7973601 7973700 0
7975701 7975800 36.727
7976801 7976900 56.111
7978401 7978500 1.02
7987701 7987800 35.707
7988501 7988600 0
7988601 7988700 79.576
7989001 7989100 32.646
7990701 7990800 26.525
7993401 7993500 0
7993701 7993800 27.545
7994001 7994100 99.98
7997701 7997800 22.444
7997801 7997900 57.131
8001101 8001200 15.303
8001401 8001500 28.566
8002201 8002300 25.505
8003301 8003400 1.02
8004301 8004400 0
8004501 8004600 36.727
8005101 8005200 26.525
8005501 8005600 18.364
8006201 8006300 39.788
8008701 8008800 33.667
8009601 8009700 101
8011601 8011700 2.04
8012701 8012800 14.283
8015301 8015400 101
8015701 8015800 64.273
8016101 8016200 33.667
8017001 8017100 25.505
8017101 8017200 92.838
8019401 8019500 1.02
8019501 8019600 26.525
8020401 8020500 2.04
8021001 8021100 0
8021101 8021200 26.525
8021201 8021300 59.172
8021301 8021400 31.626
8024501 8024600 57.131
8026601 8026700 51.01
8027201 8027300 0
8027401 8027500 90.798
8027801 8027900 0
8027901 8028000 0
8028701 8028800 2.04
8036101 8036200 0
8037501 8037600 3.061
8037801 8037900 13.263
8041201 8041300 10.202
8043101 8043200 1.02
8045601 8045700 2.04
8049501 8049600 2.04
8050101 8050200 28.566
8051801 8051900 2.04
8052101 8052200 8.162
8053401 8053500 16.323
8053801 8053900 46.929
8054401 8054500 9.182
8055101 8055200 0
8058401 8058500 19.384
8059201 8059300 38.768
8060501 8060600 23.465
8061401 8061500 2.04
8063001 8063100 1.02
8063201 8063300 31.626
8063301 8063400 17.343
8067301 8067400 14.283
8068201 8068300 97.939
8073401 8073500 0
8073601 8073700 20.404
8073801 8073900 40.808
8077301 8077400 42.848
8077601 8077700 36.727
8077801 8077900 26.525
8078001 8078100 39.788
8078201 8078300 49.99
8078801 8078900 51.01
8082301 8082400 0
8083301 8083400 0
8083701 8083800 85.697
8087801 8087900 2.04
8088301 8088400 49.99
8090301 8090400 26.525
8091701 8091800 46.929
8092401 8092500 83.657
8094401 8094500 26.525
8096101 8096200 8.162
8096201 8096300 82.636
8096601 8096700 61.212
8096801 8096900 40.808
8099001 8099100 97.939
8099301 8099400 26.525
8099501 8099600 3.061
8100101 8100200 0
8100301 8100400 19.384
8100401 8100500 80.596
8100501 8100600 10.202
8101901 8102000 53.051
8104901 8105000 13.263
8105001 8105100 97.939
8105701 8105800 0
8111301 8111400 69.374
8122701 8122800 51.01
8122901 8123000 39.788
8128101 8128200 2.04
8128401 8128500 0
8130301 8130400 29.586
8132801 8132900 80.596
8137801 8137900 0
8141601 8141700 2.04
8142401 8142500 32.646
8144301 8144400 27.545
8145101 8145200 52.03
8149801 8149900 1.02
8152601 8152700 101
8153001 8153100 30.606
8153401 8153500 1.02
8155001 8155100 40.808
8155201 8155300 36.727
8155401 8155500 29.586
8155801 8155900 43.869
8156301 8156400 0
8158701 8158800 1.02
8162501 8162600 48.97
8162901 8163000 8.162
8167601 8167700 36.727
8169401 8169500 20.404
8169801 8169900 0
8170601 8170700 14.283
8170801 8170900 36.727
8173401 8173500 0
8176701 8176800 61.212
8178301 8178400 34.687
8178501 8178600 25.505
8178701 8178800 0
8179101 8179200 41.828
8181101 8181200 29.586
8182701 8182800 20.404
8183301 8183400 32.646
8183401 8183500 34.687
8184501 8184600 36.727
8185301 8185400 1.02
8187401 8187500 22.444
8192701 8192800 26.525
8193401 8193500 16.323
8193901 8194000 0
8194801 8194900 24.485
8195801 8195900 16.323
8195901 8196000 0
8197201 8197300 2.04
8197401 8197500 2.04
8197801 8197900 0
8198901 8199000 19.384
8199301 8199400 44.889
8202101 8202200 45.909
8202601 8202700 4.081
8204001 8204100 0
8204301 8204400 3.061
8204501 8204600 10.202
8208601 8208700 9.182
8212001 8212100 5.101
8212401 8212500 33.667
8214401 8214500 0
8216401 8216500 18.364
8223501 8223600 4.081
8225401 8225500 2.04
8227601 8227700 0
8229101 8229200 8.162
8229301 8229400 6.121
8229801 8229900 38.768
8230001 8230100 2.04
8232801 8232900 23.465
8233001 8233100 67.333
8233501 8233600 6.121
8236701 8236800 4.081
8237201 8237300 42.848
8239301 8239400 45.909
8240401 8240500 26.525
8240601 8240700 56.111
8241901 8242000 73.455
8242501 8242600 25.505
8243201 8243300 39.788
8243301 8243400 16.323
8246301 8246400 24.485
8247201 8247300 101
8247501 8247600 12.242
8247801 8247900 66.313
8248501 8248600 13.263
8249601 8249700 0
8250501 8250600 21.424
8250701 8250800 15.303
8251801 8251900 56.111
8253901 8254000 35.707
8254001 8254100 0
8254201 8254300 21.424
8256301 8256400 17.343
8257301 8257400 25.505
8257401 8257500 22.444
8257501 8257600 6.121
8258101 8258200 2.04
8258601 8258700 47.949
8258701 8258800 0
8261301 8261400 93.859
8261601 8261700 0
8263201 8263300 0
8264301 8264400 0
8264801 8264900 4.081
8267201 8267300 58.152
8270001 8270100 0
8274401 8274500 0
8274601 8274700 0
8274901 8275000 41.828
8275001 8275100 43.869
8277601 8277700 88.758
8282101 8282200 2.04
8282401 8282500 93.859
8284201 8284300 0
8286301 8286400 43.869
8287401 8287500 13.263
8288001 8288100 43.869
8290101 8290200 32.646
8291701 8291800 0
8292101 8292200 33.667
8292301 8292400 17.343
8294701 8294800 18.364
8295401 8295500 23.465
8297401 8297500 0
8297701 8297800 26.525
8298401 8298500 0
8298601 8298700 101
8299901 8300000 2.04
8300301 8300400 0
8300501 8300600 57.131
8300601 8300700 26.525
8301001 8301100 34.687
8301301 8301400 21.424
8302001 8302100 7.141
8302401 8302500 3.061
8303001 8303100 52.03
8303301 8303400 1.02
8303401 8303500 101
8303701 8303800 16.323
8304601 8304700 70.394
8306201 8306300 13.263
8306701 8306800 31.626
8307301 8307400 20.404
8308801 8308900 34.687
8309001 8309100 28.566
8309701 8309800 1.02
8310501 8310600 0
8313701 8313800 17.343
8313901 8314000 2.04
8314301 8314400 4.081
8316901 8317000 2.04
8318701 8318800 11.222
8319901 8320000 0
8320101 8320200 13.263
8320901 8321000 15.303
8321801 8321900 40.808
8322401 8322500 2.04
8322601 8322700 27.545
8324001 8324100 37.747
8324301 8324400 86.717
8324601 8324700 0
8325201 8325300 93.859
8325601 8325700 101
8326501 8326600 101
8326701 8326800 2.04
8326801 8326900 29.586
8327101 8327200 28.566
8327201 8327300 97.939
8327601 8327700 0
8328001 8328100 0
8328401 8328500 27.545
8330601 8330700 101
8332501 8332600 15.303
8333501 8333600 32.646
8335101 8335200 31.626
8335201 8335300 71.414
8336101 8336200 10.202
8336301 8336400 97.939
8336401 8336500 33.667
8337201 8337300 101
8337301 8337400 29.586
8337601 8337700 101
8337801 8337900 94.879
8338001 8338100 20.404
8341901 8342000 35.707
8342401 8342500 60.192
8343201 8343300 2.04
8344401 8344500 101
8347601 8347700 0
8347801 8347900 0
8348201 8348300 2.04
8349301 8349400 0
8350101 8350200 14.283
8350301 8350400 40.808
8352301 8352400 101
8353001 8353100 30.606
8354601 8354700 19.384
8354901 8355000 4.081
8356301 8356400 95.899
8363301 8363400 52.03
8363901 8364000 0
8366301 8366400 1.02
8367001 8367100 1.02
8367501 8367600 58.152
8368001 8368100 20.404
8369001 8369100 53.051
8369401 8369500 3.061
8369501 8369600 20.404
8372301 8372400 26.525
8372401 8372500 20.404
8373001 8373100 32.646
8373801 8373900 101
8374601 8374700 0
8375901 8376000 94.879
8376001 8376100 92.838
8380501 8380600 3.061
8382101 8382200 78.556
8383401 8383500 10.202
8384401 8384500 51.01
8384901 8385000 81.616
8385501 8385600 48.97
8386101 8386200 44.889
8390101 8390200 49.99
8390901 8391000 69.374
8391101 8391200 0
8391501 8391600 101
8391701 8391800 39.788
8393101 8393200 15.303
8394001 8394100 0
8394301 8394400 3.061
8397101 8397200 63.253
8397601 8397700 41.828
8398201 8398300 2.04
8398701 8398800 28.566
8399201 8399300 18.364
8400601 8400700 0
8404501 8404600 29.586
8406001 8406100 18.364
8406301 8406400 77.535
8407701 8407800 101
8407901 8408000 67.333
8408901 8409000 19.384
8409801 8409900 16.323
8410301 8410400 34.687
8411001 8411100 0
8411101 8411200 89.778
8412801 8412900 72.434
8413201 8413300 23.465
8413901 8414000 48.97
8418001 8418100 43.869
8418901 8419000 2.04
8420901 8421000 53.051
8421801 8421900 0
8435901 8436000 2.04
8436001 8436100 88.758
8436201 8436300 30.606
8436501 8436600 3.061
8438501 8438600 7.141
8442001 8442100 55.091
8446301 8446400 58.152
8446401 8446500 65.293
8450001 8450100 16.323
8450101 8450200 5.101
8450301 8450400 38.768
8450701 8450800 2.04
8452701 8452800 57.131
8452801 8452900 14.283
8453201 8453300 92.838
8454901 8455000 25.505
8455101 8455200 0
8455401 8455500 30.606
8457201 8457300 3.061
8458901 8459000 1.02
8459301 8459400 0
8459901 8460000 71.414
8462701 8462800 7.141
8462901 8463000 55.091
8464501 8464600 22.444
8465601 8465700 84.677
8468401 8468500 40.808
8469801 8469900 29.586
8469901 8470000 32.646
8470801 8470900 1.02
8471201 8471300 68.354
8471301 8471400 25.505
8472401 8472500 16.323
8472801 8472900 12.242
8473001 8473100 6.121
8473201 8473300 33.667
8475001 8475100 28.566
8475901 8476000 16.323
8476401 8476500 3.061
8476501 8476600 3.061
8477301 8477400 12.242
8477501 8477600 19.384
8477901 8478000 59.172
8478201 8478300 40.808
8479201 8479300 4.081
8479601 8479700 32.646
8481701 8481800 51.01
8484101 8484200 32.646
8484601 8484700 56.111
8485401 8485500 39.788
8489201 8489300 66.313
8489401 8489500 101
8490301 8490400 34.687
8490901 8491000 91.818
8491101 8491200 34.687
8491201 8491300 2.04
8492601 8492700 1.02
8493801 8493900 75.495
8497101 8497200 28.566
8497801 8497900 25.505
8499001 8499100 65.293
8499201 8499300 6.121
8501101 8501200 39.788
8501801 8501900 3.061
8502101 8502200 23.465
8502601 8502700 24.485
8503301 8503400 4.081
8503501 8503600 35.707
8504101 8504200 1.02
8507001 8507100 20.404
8507301 8507400 9.182
8507801 8507900 23.465
8508001 8508100 6.121
8510701 8510800 27.545
8510901 8511000 101
8513101 8513200 17.343
8513301 8513400 16.323
8513701 8513800 56.111
8514301 8514400 0
8514901 8515000 59.172
8515501 8515600 12.242
8516601 8516700 7.141
8518801 8518900 33.667
8519001 8519100 22.444
8519101 8519200 8.162
8520901 8521000 3.061
8521201 8521300 41.828
8521401 8521500 41.828
8522101 8522200 87.737
8524501 8524600 20.404
8525201 8525300 63.253
8528101 8528200 34.687
8528601 8528700 2.04
8529101 8529200 86.717
8531401 8531500 34.687
8531701 8531800 25.505
8533701 8533800 22.444
8538601 8538700 67.333
8539501 8539600 51.01
8542201 8542300 15.303
8542601 8542700 33.667
8543201 8543300 86.717
8543401 8543500 3.061
8543601 8543700 2.04
8549401 8549500 11.222
8549601 8549700 14.283
8552301 8552400 65.293
8552401 8552500 26.525
8552501 8552600 11.222
8552601 8552700 2.04
8553401 8553500 19.384
8554301 8554400 98.96
8557401 8557500 15.303
8561301 8561400 26.525
8561501 8561600 17.343
8561701 8561800 63.253
8562101 8562200 0
8565701 8565800 0
8566001 8566100 16.323
8567301 8567400 6.121
8569001 8569100 22.444
8570801 8570900 2.04
8570901 8571000 6.121
8571301 8571400 26.525
8573801 8573900 33.667
8574301 8574400 12.242
8574901 8575000 19.384
8576101 8576200 0
8576901 8577000 24.485
8583301 8583400 0
8584301 8584400 0
8584801 8584900 60.192
8585001 8585100 2.04
8587301 8587400 90.798
8587701 8587800 20.404
8588401 8588500 25.505
8592601 8592700 4.081
8592801 8592900 21.424
8593501 8593600 41.828
8593701 8593800 27.545
8594501 8594600 45.909
8594801 8594900 32.646
8595201 8595300 47.949
8596901 8597000 30.606
8597601 8597700 14.283
8598401 8598500 12.242
8598701 8598800 60.192
8599301 8599400 56.111
8600201 8600300 1.02
8600701 8600800 3.061
8601201 8601300 0
8604201 8604300 55.091
8607401 8607500 69.374
8607601 8607700 17.343
8608701 8608800 27.545
8610401 8610500 34.687
8611401 8611500 15.303
8613301 8613400 73.455
8613401 8613500 0
8614301 8614400 55.091
8615301 8615400 13.263
8616901 8617000 44.889
8617401 8617500 14.283
8618801 8618900 22.444
8620001 8620100 87.737
8621501 8621600 1.02
8622001 8622100 42.848
8622701 8622800 0
8623801 8623900 7.141
8624401 8624500 0
8625001 8625100 53.051
8625301 8625400 56.111
8625501 8625600 53.051
8638701 8638800 2.04
8641401 8641500 27.545
8643801 8643900 26.525
8646501 8646600 101
8650101 8650200 40.808
8651501 8651600 3.061
8656601 8656700 18.364
8658301 8658400 88.758
8659001 8659100 65.293
8659101 8659200 21.424
8665401 8665500 84.677
8665801 8665900 12.242
8666201 8666300 43.869
8666401 8666500 9.182
8667001 8667100 7.141
8667101 8667200 37.747
8667301 8667400 39.788
8669101 8669200 0
8671201 8671300 16.323
8672901 8673000 2.04
8679401 8679500 0
8682001 8682100 2.04
8686101 8686200 26.525
8686201 8686300 0
8686901 8687000 3.061
8687101 8687200 44.889
8688501 8688600 20.404
8691201 8691300 6.121
8695101 8695200 24.485
8698801 8698900 2.04
8699901 8700000 0
8702801 8702900 39.788
8703101 8703200 34.687
8703301 8703400 101
8704601 8704700 74.475
8706701 8706800 0
8707001 8707100 13.263
8707801 8707900 72.434
8708801 8708900 0
8709501 8709600 53.051
8713601 8713700 79.576
8714201 8714300 36.727
8714701 8714800 29.586
8715401 8715500 2.04
8716901 8717000 14.283
8717101 8717200 33.667
8717501 8717600 1.02
8719501 8719600 34.687
8721401 8721500 2.04
8722001 8722100 0
8723901 8724000 87.737
8724501 8724600 0
8725601 8725700 10.202
8731401 8731500 5.101
8731501 8731600 51.01
8733301 8733400 48.97
8735201 8735300 0
8735701 8735800 74.475
8736501 8736600 25.505
8737801 8737900 12.242
8738001 8738100 26.525
8738201 8738300 4.081
8740601 8740700 9.182
8742401 8742500 0
8742501 8742600 3.061
8742901 8743000 25.505
8745501 8745600 46.929
8763901 8764000 0
8772401 8772500 62.232
8772701 8772800 71.414
8772901 8773000 18.364
8775001 8775100 0
8776301 8776400 34.687
8778401 8778500 23.465
8778801 8778900 62.232
8779501 8779600 36.727
8780201 8780300 1.02
8780301 8780400 0
8781101 8781200 1.02
8781801 8781900 0
8782101 8782200 49.99
8783001 8783100 0
8784701 8784800 9.182
8785701 8785800 17.343
8788301 8788400 28.566
8789001 8789100 41.828
8790001 8790100 14.283
8792201 8792300 1.02
8793201 8793300 57.131
8793801 8793900 0
8794001 8794100 25.505
8796001 8796100 1.02
8800001 8800100 17.343
8802701 8802800 93.859
8804601 8804700 91.818
8809501 8809600 64.273
8809601 8809700 0
8809901 8810000 99.98
8812401 8812500 0
8814501 8814600 45.909
8815101 8815200 101
8818201 8818300 60.192
8818401 8818500 30.606
8821401 8821500 24.485
8825101 8825200 59.172
8830301 8830400 83.657
8831401 8831500 8.162
8831501 8831600 101
8831701 8831800 0
8832201 8832300 7.141
8832301 8832400 14.283
8832401 8832500 101
8832601 8832700 12.242
8832901 8833000 62.232
8833001 8833100 39.788
8833401 8833500 3.061
8837301 8837400 40.808
8839601 8839700 4.081
8840201 8840300 18.364
8840901 8841000 1.02
8843401 8843500 51.01
8844001 8844100 1.02
8849801 8849900 30.606
8851201 8851300 22.444
8851901 8852000 87.737
8855301 8855400 89.778
8855601 8855700 13.263
8857801 8857900 31.626
8860801 8860900 45.909
8860901 8861000 82.636
8861701 8861800 0
8863001 8863100 0
8864001 8864100 79.576
8864301 8864400 35.707
8868201 8868300 84.677
8868501 8868600 1.02
8868801 8868900 56.111
8875901 8876000 43.869
8877701 8877800 40.808
8878401 8878500 49.99
8879401 8879500 24.485
8880201 8880300 10.202
8880401 8880500 69.374
8881501 8881600 22.444
8884801 8884900 70.394
8887401 8887500 22.444
8889401 8889500 3.061
8889701 8889800 2.04
8890501 8890600 19.384
8892701 8892800 40.808
8892901 8893000 40.808
8894401 8894500 101
8894501 8894600 5.101
8895401 8895500 57.131
8895601 8895700 39.788
8896901 8897000 2.04
8897001 8897100 7.141
8898801 8898900 101
8899301 8899400 93.859
8899601 8899700 53.051
8900701 8900800 101
8900901 8901000 44.889
8901401 8901500 16.323
8901601 8901700 18.364
8902901 8903000 22.444
8903101 8903200 52.03
8904201 8904300 2.04
8906901 8907000 2.04
8907401 8907500 32.646
8907501 8907600 28.566
8907701 8907800 2.04
8909001 8909100 3.061
8909301 8909400 0
8911101 8911200 15.303
8913901 8914000 54.071
8914101 8914200 2.04
8916901 8917000 29.586
8917201 8917300 45.909
8917701 8917800 14.283
8918101 8918200 5.101
